username|trade_count|bank_name|location_string|trade_type|temp_price|source|coin|Timestamp
yumayuza|1000+|MERCANTIL|Valencia 2001, Carabobo, Venezuela|ONLINE_BUY|108314000000.00|LocalBitcoin|bitcoin|2021-03-11 10:50:24.479364
Josephnjeru|3000+||Venezuela|ONLINE_BUY|105951127656.16|LocalBitcoin|bitcoin|2021-03-11 10:50:24.479364
louraylin|1000+|VENEZUELA|Venezuela|ONLINE_BUY|105692633727.15|LocalBitcoin|bitcoin|2021-03-11 10:50:24.479364
gabostark1|10 000+|BOD|Venezuela|ONLINE_BUY|103000100000.00|LocalBitcoin|bitcoin|2021-03-11 10:50:24.479364
LuisBRivas|20 000+|BANESCO|Venezuela|ONLINE_BUY|102990812928.90|LocalBitcoin|bitcoin|2021-03-11 10:50:24.479364
lijianchang|15 000+|BANESCO|Venezuela|ONLINE_BUY|102650001000.00|LocalBitcoin|bitcoin|2021-03-11 10:50:24.479364
Pedro092692|1000+|Banesci oferte Maximo 50M Pago Rapido 3 Min avg|Venezuela|ONLINE_BUY|102550000000.00|LocalBitcoin|bitcoin|2021-03-11 10:50:24.479364
Jlzm07|1000+|BOD|Valencia, Carabobo, Venezuela|ONLINE_BUY|102459328805.25|LocalBitcoin|bitcoin|2021-03-11 10:50:24.479364
marialeist|20 000+|BANESCO|Venezuela|ONLINE_BUY|102200000000.00|LocalBitcoin|bitcoin|2021-03-11 10:50:24.479364
Mantang|20 000+|PROVINCIAL|Venezuela|ONLINE_BUY|102011000999.00|LocalBitcoin|bitcoin|2021-03-11 10:50:24.479364
Yannel2008|20 000+|BANESCO|Venezuela|ONLINE_BUY|102010000000.00|LocalBitcoin|bitcoin|2021-03-11 10:50:24.479364
lijianchang|15 000+|PROVINCIAL|Venezuela|ONLINE_BUY|102000001000.00|LocalBitcoin|bitcoin|2021-03-11 10:50:24.479364
hayfer|10 000+|MERCANTIL|Venezuela|ONLINE_BUY|102000000000.00|LocalBitcoin|bitcoin|2021-03-11 10:50:24.479364
Bitcoins.casadecambio|3000+|BANESCO|Caracas, Capital District, Venezuela|ONLINE_BUY|102000000000.00|LocalBitcoin|bitcoin|2021-03-11 10:50:24.479364
Mantang|20 000+|BANESCO|Venezuela|ONLINE_BUY|101911588999.00|LocalBitcoin|bitcoin|2021-03-11 10:50:24.479364
tiosimon|15 000+|BOD|Caracas, Capital District, Venezuela|ONLINE_BUY|101820000000.00|LocalBitcoin|bitcoin|2021-03-11 10:50:24.479364
Mantang|20 000+|BANESCO|Venezuela|ONLINE_BUY|101811366999.00|LocalBitcoin|bitcoin|2021-03-11 10:50:24.479364
BtcGoldMaster|10 000+|BANESCO|Venezuela|ONLINE_BUY|101780000000.00|LocalBitcoin|bitcoin|2021-03-11 10:50:24.479364
Mantang|20 000+|PROVINCIAL|Venezuela|ONLINE_BUY|101711588999.00|LocalBitcoin|bitcoin|2021-03-11 10:50:24.479364
atimuziotti|30 000+|BANESCO|Venezuela|ONLINE_BUY|101709000000.00|LocalBitcoin|bitcoin|2021-03-11 10:50:24.479364
pejagobla|40 000+|BANESCO|Venezuela|ONLINE_BUY|101708000000.00|LocalBitcoin|bitcoin|2021-03-11 10:50:24.479364
BtcGoldMaster|10 000+|BANESCO|Venezuela|ONLINE_BUY|101700000000.00|LocalBitcoin|bitcoin|2021-03-11 10:50:24.479364
davidzerpav|3000+|MERCANTIL|Lecheria, Anzoategui, Venezuela|ONLINE_BUY|101700000000.00|LocalBitcoin|bitcoin|2021-03-11 10:50:24.479364
davidfilms|3000+|MERCANTIL|Venezuela|ONLINE_BUY|101690201000.00|LocalBitcoin|bitcoin|2021-03-11 10:50:24.479364
kennypual|3000+|BANESCO|Venezuela|ONLINE_BUY|101690000000.00|LocalBitcoin|bitcoin|2021-03-11 10:50:24.479364
Anderduranv|10 000+|BANESCO|Venezuela|ONLINE_BUY|101675000000.00|LocalBitcoin|bitcoin|2021-03-11 10:50:24.479364
Luisluismcl|3000+|MERCANTIL|Venezuela|ONLINE_BUY|101620000000.00|LocalBitcoin|bitcoin|2021-03-11 10:50:24.479364
Mantang|20 000+|BANESCO|Venezuela|ONLINE_BUY|101611500999.00|LocalBitcoin|bitcoin|2021-03-11 10:50:24.479364
panchofranco1|50 000+|MERCANTIL|Coro 4101, Falcón, Venezuela|ONLINE_BUY|101600100000.00|LocalBitcoin|bitcoin|2021-03-11 10:50:24.479364
ROYLEE12|3000+|PROVINCIAL|Venezuela|ONLINE_BUY|101600000000.00|LocalBitcoin|bitcoin|2021-03-11 10:50:24.479364
Angel1288|20 000+|BOD|Carabobo, Venezuela|ONLINE_BUY|101527880361.57|LocalBitcoin|bitcoin|2021-03-11 10:50:24.479364
eligioclimich|1000+|PROVINCIAL|Venezuela|ONLINE_BUY|101520485459.63|LocalBitcoin|bitcoin|2021-03-11 10:50:24.479364
jompu|3000+|BANESCO|Caracas, Capital District, Venezuela|ONLINE_BUY|101515000000.00|LocalBitcoin|bitcoin|2021-03-11 10:50:24.479364
Mantang|20 000+|BANESCO|Venezuela|ONLINE_BUY|101511500999.00|LocalBitcoin|bitcoin|2021-03-11 10:50:24.479364
luisva26|3000+|BANESCO|Venezuela|ONLINE_BUY|101510000000.00|LocalBitcoin|bitcoin|2021-03-11 10:50:24.479364
chaohong|3000+|BANESCO|Venezuela|ONLINE_BUY|101505555999.00|LocalBitcoin|bitcoin|2021-03-11 10:50:24.479364
lijianchang|15 000+|VENEZUELA|Venezuela|ONLINE_BUY|101500001000.00|LocalBitcoin|bitcoin|2021-03-11 10:50:24.479364
fengkevin|15 000+|VENEZUELA|Venezuela|ONLINE_BUY|101500000000.00|LocalBitcoin|bitcoin|2021-03-11 10:50:24.479364
mariolfp24|1000+|PROVINCIAL|Venezuela|ONLINE_BUY|101422224283.63|LocalBitcoin|bitcoin|2021-03-11 10:50:24.479364
Mantang|20 000+|MERCANTIL|Venezuela|ONLINE_BUY|101411500999.00|LocalBitcoin|bitcoin|2021-03-11 10:50:24.479364
Jesusnd|1000+|MERCANTIL|Venezuela|ONLINE_BUY|101400000000.00|LocalBitcoin|bitcoin|2021-03-11 10:50:24.479364
Mantang|20 000+|MERCANTIL|Venezuela|ONLINE_BUY|101311500999.00|LocalBitcoin|bitcoin|2021-03-11 10:50:24.479364
Jescarr|3000+|PROVINCIAL|Venezuela|ONLINE_BUY|101289120000.00|LocalBitcoin|bitcoin|2021-03-11 10:50:24.479364
my24|15 000+|PROVINCIAL|Venezuela|ONLINE_BUY|101260000000.00|LocalBitcoin|bitcoin|2021-03-11 10:50:24.479364
my24|15 000+|VENEZUELA|Venezuela|ONLINE_BUY|101250000000.00|LocalBitcoin|bitcoin|2021-03-11 10:50:24.479364
Flinkiflin|1000+|VENEZUELA|Caracas, Capital District, Venezuela|ONLINE_BUY|101250000000.00|LocalBitcoin|bitcoin|2021-03-11 10:50:24.479364
kamasado|3000+|PROVINCIAL|Venezuela|ONLINE_BUY|101240931604.90|LocalBitcoin|bitcoin|2021-03-11 10:50:24.479364
motoraloco|3000+|PROVINCIAL|Valencia, Carabobo, Venezuela|ONLINE_BUY|101240820240.00|LocalBitcoin|bitcoin|2021-03-11 10:50:24.479364
motoraloco|3000+|VENEZUELA|Valencia, Carabobo, Venezuela|ONLINE_BUY|101240820240.00|LocalBitcoin|bitcoin|2021-03-11 10:50:24.479364
gdhfis|3000+|PROVINCIAL|Venezuela|ONLINE_BUY|101131985806.89|LocalBitcoin|bitcoin|2021-03-11 10:50:24.479364
gdhfis|3000+|PROVINCIAL|Venezuela|ONLINE_BUY|101131985806.89|LocalBitcoin|bitcoin|2021-03-11 10:50:24.479364
ROYLEE12|3000+|BANESCO|Venezuela|ONLINE_BUY|101100000000.00|LocalBitcoin|bitcoin|2021-03-11 10:50:24.479364
Jesusnd|1000+|PROVINCIAL|Venezuela|ONLINE_BUY|101100000000.00|LocalBitcoin|bitcoin|2021-03-11 10:50:24.479364
josenoguera|20 000+|PROVINCIAL|Caracas, Capital District, Venezuela|ONLINE_BUY|101015000000.00|LocalBitcoin|bitcoin|2021-03-11 10:50:24.479364
lero06|3000+|MERCANTIL|Venezuela|ONLINE_BUY|101010000000.00|LocalBitcoin|bitcoin|2021-03-11 10:50:24.479364
LuisLopez10|15 000+|BANESCO|Venezuela|ONLINE_BUY|101000000000.00|LocalBitcoin|bitcoin|2021-03-11 10:50:24.479364
dluisdani|100+|MERCANTIL|Bolívar, Venezuela|ONLINE_BUY|101000000000.00|LocalBitcoin|bitcoin|2021-03-11 10:50:24.479364
MrSamta|1000+|PROVINCIAL|Venezuela|ONLINE_BUY|100960446252.20|LocalBitcoin|bitcoin|2021-03-11 10:50:24.479364
hectorin82|1000+|BOD|Caracas, Capital District, Venezuela|ONLINE_BUY|100930000000.00|LocalBitcoin|bitcoin|2021-03-11 10:50:24.479364
josenoguera|20 000+|PROVINCIAL|Venezuela|ONLINE_BUY|100910100000.00|LocalBitcoin|bitcoin|2021-03-11 10:50:24.479364
celc91|10 000+|VENEZUELA|Venezuela|ONLINE_BUY|100910000000.00|LocalBitcoin|bitcoin|2021-03-11 10:50:24.479364
celc91|10 000+|PROVINCIAL|Venezuela|ONLINE_BUY|100910000000.00|LocalBitcoin|bitcoin|2021-03-11 10:50:24.479364
kross000|50 000+|MERCANTIL|Porlamar, Nueva Esparta, Venezuela|ONLINE_BUY|100905999999.99|LocalBitcoin|bitcoin|2021-03-11 10:50:24.479364
prjosuearevalo|1000+|MERCANTIL|Venezuela|ONLINE_BUY|100905000000.00|LocalBitcoin|bitcoin|2021-03-11 10:50:24.479364
Rafaelsegundo2020|3000+|MERCANTIL|Zulia, Venezuela|ONLINE_BUY|100900900000.00|LocalBitcoin|bitcoin|2021-03-11 10:50:24.479364
JeanPacheco|30 000+|MERCANTIL|Venezuela|ONLINE_BUY|100900000000.00|LocalBitcoin|bitcoin|2021-03-11 10:50:24.479364
robertmartinez1006|3000+|VENEZUELA|Venezuela|ONLINE_BUY|100900000000.00|LocalBitcoin|bitcoin|2021-03-11 10:50:24.479364
Goinver|3000+|PROVINCIAL|Valencia 2001, Carabobo, Venezuela|ONLINE_BUY|100900000000.00|LocalBitcoin|bitcoin|2021-03-11 10:50:24.479364
nefer15|1000+|VENEZUELA|Venezuela|ONLINE_BUY|100900000000.00|LocalBitcoin|bitcoin|2021-03-11 10:50:24.479364
Bujj|10 000+|BANESCO|Caracas, Capital District, Venezuela|ONLINE_BUY|100860000000.00|LocalBitcoin|bitcoin|2021-03-11 10:50:24.479364
ericarueda|15 000+|BANESCO|Venezuela|ONLINE_BUY|100858000000.00|LocalBitcoin|bitcoin|2021-03-11 10:50:24.479364
JR17|3000+|BANESCO|Venezuela|ONLINE_BUY|100857000000.00|LocalBitcoin|bitcoin|2021-03-11 10:50:24.479364
patriciaVivas|10 000+|BANESCO|Venezuela|ONLINE_BUY|100855500000.00|LocalBitcoin|bitcoin|2021-03-11 10:50:24.479364
Rafaelsegundo2020|3000+|BOD|Zulia, Venezuela|ONLINE_BUY|100852944000.00|LocalBitcoin|bitcoin|2021-03-11 10:50:24.479364
sembtcven|15 000+|VENEZUELA|Venezuela|ONLINE_BUY|100806000003.00|LocalBitcoin|bitcoin|2021-03-11 10:50:24.479364
kross000|50 000+|VENEZUELA|Porlamar, Nueva Esparta, Venezuela|ONLINE_BUY|100800999999.99|LocalBitcoin|bitcoin|2021-03-11 10:50:24.479364
Goinver|3000+|VENEZUELA|Valencia 2001, Carabobo, Venezuela|ONLINE_BUY|100800200500.00|LocalBitcoin|bitcoin|2021-03-11 10:50:24.479364
liucifer|10 000+|banesc ACTIVO|Caracas, Capital District, Venezuela|ONLINE_BUY|100790000000.00|LocalBitcoin|bitcoin|2021-03-11 10:50:24.479364
jose1168|3000+|BOD|Venezuela|ONLINE_BUY|100781662867.10|LocalBitcoin|bitcoin|2021-03-11 10:50:24.479364
jeanthony6|15 000+|BOD|Venezuela|ONLINE_BUY|100775000999.00|LocalBitcoin|bitcoin|2021-03-11 10:50:24.479364
cramirezpernia|10 000+|PROVINCIAL|Venezuela|ONLINE_BUY|100731726600.00|LocalBitcoin|bitcoin|2021-03-11 10:50:24.479364
panchofranco1|50 000+|MERCANTIL|Coro 4101, Falcón, Venezuela|ONLINE_BUY|100720100000.00|LocalBitcoin|bitcoin|2021-03-11 10:50:24.479364
panchofranco1|50 000+|MERCANTIL|Coro 4101, Falcón, Venezuela|ONLINE_BUY|100720000500.00|LocalBitcoin|bitcoin|2021-03-11 10:50:24.479364
HUGORAFA|3000+|VENEZUELA|Maturin 6201, Monagas, Venezuela|ONLINE_BUY|100568142394.92|LocalBitcoin|bitcoin|2021-03-11 10:50:24.479364
Makosrafa|500+|MERCANTIL|Venezuela|ONLINE_BUY|100400000000.00|LocalBitcoin|bitcoin|2021-03-11 10:50:24.479364
tanglin80|10 000+|BANESCO|Maracaibo, Zulia, Venezuela|ONLINE_BUY|100354621922.75|LocalBitcoin|bitcoin|2021-03-11 10:50:24.479364
tekasito|20 000+|BANESCO|Lara, Venezuela|ONLINE_BUY|100329668129.18|LocalBitcoin|bitcoin|2021-03-11 10:50:24.479364
vengamers|3000+|BANESCO|Venezuela|ONLINE_BUY|100268500000.00|LocalBitcoin|bitcoin|2021-03-11 10:50:24.479364
vengamers|3000+|VENEZUELA|Venezuela|ONLINE_BUY|100268500000.00|LocalBitcoin|bitcoin|2021-03-11 10:50:24.479364
javargas24|30 000+|BOD|Venezuela|ONLINE_BUY|100200000000.00|LocalBitcoin|bitcoin|2021-03-11 10:50:24.479364
andres_87|10 000+|MERCANTIL|Venezuela|ONLINE_BUY|100112100000.00|LocalBitcoin|bitcoin|2021-03-11 10:50:24.479364
camiloernesto|3000+|VENEZUELA|Caracas, Capital District, Venezuela|ONLINE_BUY|100080000000.00|LocalBitcoin|bitcoin|2021-03-11 10:50:24.479364
carluchinl|1000+|BANESCO|Venezuela|ONLINE_BUY|100025967272.00|LocalBitcoin|bitcoin|2021-03-11 10:50:24.479364
andres_87|10 000+|MERCANTIL|Venezuela|ONLINE_BUY|100019105800.00|LocalBitcoin|bitcoin|2021-03-11 10:50:24.479364
andres_87|10 000+|VENEZUELA|Venezuela|ONLINE_BUY|100008000000.00|LocalBitcoin|bitcoin|2021-03-11 10:50:24.479364
Robinbert|3000+|PROVINCIAL|Lara, Venezuela|ONLINE_BUY|100005000000.00|LocalBitcoin|bitcoin|2021-03-11 10:50:24.479364
camiloernesto|3000+|VENEZUELA|Caracas, Capital District, Venezuela|ONLINE_BUY|100000000010.00|LocalBitcoin|bitcoin|2021-03-11 10:50:24.479364
Sneiderpert2|1000+|BOD|Venezuela|ONLINE_BUY|100000000000.00|LocalBitcoin|bitcoin|2021-03-11 10:50:24.479364
leoprez|15 000+|BANESCO|Caracas, Capital District, Venezuela|ONLINE_BUY|99822008000.00|LocalBitcoin|bitcoin|2021-03-11 10:50:24.479364
yusseff|15 000+|VENEZUELA|Venezuela|ONLINE_BUY|99800000000.00|LocalBitcoin|bitcoin|2021-03-11 10:50:24.479364
BITVEN2018|3000+|MERCANTIL|Caracas, Capital District, Venezuela|ONLINE_SELL|122000000010.00|LocalBitcoin|bitcoin|2021-03-11 10:50:57.125231
miguel76|10 000+|TESORO|Caracas, Capital District, Venezuela|ONLINE_SELL|121999990000.00|LocalBitcoin|bitcoin|2021-03-11 10:50:57.125231
BITVEN2018|3000+|BANESCO|Caracas, Capital District, Venezuela|ONLINE_SELL|123000000000.00|LocalBitcoin|bitcoin|2021-03-11 10:50:57.125231
angeldoza25|1000+|MERCANTIL|Venezuela|ONLINE_SELL|123136732495.79|LocalBitcoin|bitcoin|2021-03-11 10:50:57.125231
gabostark1|10 000+|BICENTENARIO|Venezuela|ONLINE_SELL|125900000000.00|LocalBitcoin|bitcoin|2021-03-11 10:50:57.125231
RalphMarket|70+|MERCANTIL|Venezuela|ONLINE_SELL|127419749278.26|LocalBitcoin|bitcoin|2021-03-11 10:50:57.125231
victorpachecoamtmi|100+|MERCANTIL|Venezuela|ONLINE_SELL|128490503473.87|LocalBitcoin|bitcoin|2021-03-11 10:50:57.125231
BITVEN2018|3000+|PROVINCIAL|Caracas, Capital District, Venezuela|ONLINE_SELL|129000000000.00|LocalBitcoin|bitcoin|2021-03-11 10:50:57.125231
BITVEN2018|3000+|BOD|Caracas, Capital District, Venezuela|ONLINE_SELL|129000000000.00|LocalBitcoin|bitcoin|2021-03-11 10:50:57.125231
gabostark1|10 000+|BANCARIBE|Venezuela|ONLINE_SELL|129898500000.00|LocalBitcoin|bitcoin|2021-03-11 10:50:57.125231
PEIPOBITCOIN|3000+|BANESCO|Venezuela|ONLINE_SELL|130000000000.00|LocalBitcoin|bitcoin|2021-03-11 10:50:57.125231
PEIPOBITCOIN|3000+|MERCANTIL|Venezuela|ONLINE_SELL|130000000000.00|LocalBitcoin|bitcoin|2021-03-11 10:50:57.125231
CarlosASC|500+|PROVINCIAL|Barinas 5201, Barinas, Venezuela|ONLINE_SELL|130632011865.10|LocalBitcoin|bitcoin|2021-03-11 10:50:57.125231
Oscarmorales0|100+|BANESCO|Venezuela|ONLINE_SELL|131702766060.72|LocalBitcoin|bitcoin|2021-03-11 10:50:57.125231
fdp2018|1000+|MERCANTIL|Venezuela|ONLINE_SELL|134915028647.56|LocalBitcoin|bitcoin|2021-03-11 10:50:57.125231
noelcumana|3000+|VENEZUELA|Venezuela|ONLINE_SELL|134915028647.56|LocalBitcoin|bitcoin|2021-03-11 10:50:57.125231
BITVEN2018|3000+|BVC|Caracas, Capital District, Venezuela|ONLINE_SELL|135000000000.00|LocalBitcoin|bitcoin|2021-03-11 10:50:57.125231
rodrigjc|3000+|VENEZUELA|Venezuela|ONLINE_SELL|135000000000.00|LocalBitcoin|bitcoin|2021-03-11 10:50:57.125231
whernandez|3000+|BANESCO|Venezuela|ONLINE_SELL|135854881088.00|LocalBitcoin|bitcoin|2021-03-11 10:50:57.125231
CarlosASC|500+|PROVINCIAL|Barinas 5201, Barinas, Venezuela|ONLINE_SELL|144551816408.10|LocalBitcoin|bitcoin|2021-03-11 10:50:57.125231
CarlosASC|500+|PROVINCIAL|Barinas 5201, Barinas, Venezuela|ONLINE_SELL|149905587386.18|LocalBitcoin|bitcoin|2021-03-11 10:50:57.125231
PEIPOBITCOIN|3000+|BNC|Venezuela|ONLINE_SELL|150000000000.00|LocalBitcoin|bitcoin|2021-03-11 10:50:57.125231
PEIPOBITCOIN|3000+|BOD|Venezuela|ONLINE_SELL|150000000000.00|LocalBitcoin|bitcoin|2021-03-11 10:50:57.125231
PEIPOBITCOIN|3000+|BVC|Venezuela|ONLINE_SELL|150000000000.00|LocalBitcoin|bitcoin|2021-03-11 10:50:57.125231
BITVEN2018|3000+|♛♚♝♞♜♟BANCAMIGA JURÍDICA ♜♞♝♚♛|Caracas, Capital District, Venezuela|ONLINE_SELL|150000300000.00|LocalBitcoin|bitcoin|2021-03-11 10:50:57.125231
Umbrellacorp28|3000+|PAGOMOVIL|Caracas, Capital District, Venezuela|ONLINE_SELL|155259358364.26|LocalBitcoin|bitcoin|2021-03-11 10:50:57.125231
Haleyariza|12|BANESCO|Venezuela|ONLINE_SELL|155259358364.26|LocalBitcoin|bitcoin|2021-03-11 10:50:57.125231
rodrigjc|3000+|PAGOMOVIL|Valencia, Carabobo, Venezuela|ONLINE_SELL|160000000000.00|LocalBitcoin|bitcoin|2021-03-11 10:50:57.125231
Haleyariza|12|BANESCO|Venezuela|ONLINE_SELL|170802078586.13|LocalBitcoin|bitcoin|2021-03-11 10:50:57.125231
Umbrellacorp28|3000+|PAGOMOVIL|Caracas, Capital District, Venezuela|ONLINE_SELL|171320671298.49|LocalBitcoin|bitcoin|2021-03-11 10:50:57.125231
FORTALEZA18|15 000+|MERCANTIL|Venezuela|ONLINE_SELL|204000000000.00|LocalBitcoin|bitcoin|2021-03-11 10:50:57.125231
FORTALEZA18|15 000+|BANESCO|Venezuela|ONLINE_SELL|205000000000.00|LocalBitcoin|bitcoin|2021-03-11 10:50:57.125231
FORTALEZA18|15 000+|PROVINCIAL|Venezuela|ONLINE_SELL|206000000000.00|LocalBitcoin|bitcoin|2021-03-11 10:50:57.125231
FORTALEZA18|15 000+|BVC|Venezuela|ONLINE_SELL|207000000000.00|LocalBitcoin|bitcoin|2021-03-11 10:50:57.125231
FORTALEZA18|15 000+|BOD|Venezuela|ONLINE_SELL|208000000000.00|LocalBitcoin|bitcoin|2021-03-11 10:50:57.125231
FORTALEZA18|15 000+|BNC|Venezuela|ONLINE_SELL|209000000000.00|LocalBitcoin|bitcoin|2021-03-11 10:50:57.125231
FORTALEZA18|15 000+|BANCARIBE|Venezuela|ONLINE_SELL|210000000000.00|LocalBitcoin|bitcoin|2021-03-11 10:50:57.125231
FORTALEZA18|15 000+|▄ █ ▌BANCAMIGA ▌█ ▄ 5 BTC DISPONIBLES|Venezuela|ONLINE_SELL|211000000000.00|LocalBitcoin|bitcoin|2021-03-11 10:50:57.125231
alfredo_lozada|1000+|PAGOMOVIL|Venezuela|ONLINE_SELL|235726601282.37|LocalBitcoin|bitcoin|2021-03-11 10:50:57.125231
Umbrellacorp28|3000+|PAGOMOVIL|Caracas, Capital District, Venezuela|ONLINE_SELL|267688548903.90|LocalBitcoin|bitcoin|2021-03-11 10:50:57.125231
Sr_vladk|30+|VENEZUELA|Venezuela|ONLINE_SELL|115641453126.48|LocalBitcoin|bitcoin|2021-03-11 10:50:57.125231
Sr_vladk|30+|VENEZUELA|Venezuela|ONLINE_SELL|123136732495.79|LocalBitcoin|bitcoin|2021-03-11 10:50:57.125231
Ampa8695|100+|LEER TERMINOS♥ACEPTANDO NUEVOS Y TERCEROS♥|Venezuela|ONLINE_SELL|99287019561.87|LocalBitcoin|bitcoin|2021-03-11 10:50:57.125231
jag7583|3000+|VENEZUELA|Merida, Mérida, Venezuela|ONLINE_SELL|103000000000.00|LocalBitcoin|bitcoin|2021-03-11 10:50:57.125231
ManuelMarinR|1000+|MERCANTIL|Maturin 6201, Monagas, Venezuela|ONLINE_SELL|103000000000.00|LocalBitcoin|bitcoin|2021-03-11 10:50:57.125231
argenisrgp|30+|VENEZUELA|Venezuela|ONLINE_SELL|103113629037.78|LocalBitcoin|bitcoin|2021-03-11 10:50:57.125231
Mauro03|1000+|VENEZUELA|Venezuela|ONLINE_SELL|103200000000.00|LocalBitcoin|bitcoin|2021-03-11 10:50:57.125231
therick|10 000+|VENEZUELA|Venezuela|ONLINE_SELL|103370700700.00|LocalBitcoin|bitcoin|2021-03-11 10:50:57.125231
victorup8|10 000+|PROVINCIAL|Caracas, Capital District, Venezuela|ONLINE_SELL|103400000000.00|LocalBitcoin|bitcoin|2021-03-11 10:50:57.125231
cyadvans|1000+|PROVINCIAL|Venezuela|ONLINE_SELL|103400000000.00|LocalBitcoin|bitcoin|2021-03-11 10:50:57.125231
mundoglobal|1000+|MERCANTIL|Venezuela|ONLINE_SELL|103422896160.79|LocalBitcoin|bitcoin|2021-03-11 10:50:57.125231
JhonathanPastrana|3000+|BANESCO|Puerto La Cruz, Anzoategui, Venezuela|ONLINE_SELL|103500000000.00|LocalBitcoin|bitcoin|2021-03-11 10:50:57.125231
carlostachira|3000+|MERCANTIL|Venezuela|ONLINE_SELL|103557429005.39|LocalBitcoin|bitcoin|2021-03-11 10:50:57.125231
yapoo|3000+|VENEZUELA|Caracas, Capital District, Venezuela|ONLINE_SELL|103700000000.00|LocalBitcoin|bitcoin|2021-03-11 10:50:57.125231
