username|trade_count|bank_name|location_string|trade_type|temp_price|source|coin|Timestamp
prfranklin01|0|MERCANTIL|Valencia 2001, Carabobo, Venezuela|ONLINE_BUY|43800000000.00|LocalBitcoin|bitcoin|2021-03-11 11:18:27.957338
Luisacordero1|0|BANESCO|Venezuela|ONLINE_BUY|103466529278.83|LocalBitcoin|bitcoin|2021-03-11 11:18:27.957338
JhonyWhite|0|VENEZUELA|Caracas, Capital District, Venezuela|ONLINE_BUY|91136321126.43|LocalBitcoin|bitcoin|2021-03-11 11:18:27.957338
anderson21112529|0|BANESCO|Venezuela|ONLINE_BUY|80000000.00|LocalBitcoin|bitcoin|2021-03-11 11:18:27.957338
yumayuza|1000+|MERCANTIL|Valencia 2001, Carabobo, Venezuela|ONLINE_BUY|108314000000.00|LocalBitcoin|bitcoin|2021-03-11 11:18:27.957338
louraylin|1000+|VENEZUELA|Venezuela|ONLINE_BUY|106253646199.02|LocalBitcoin|bitcoin|2021-03-11 11:18:27.957338
Josephnjeru|3000+||Venezuela|ONLINE_BUY|106093399711.30|LocalBitcoin|bitcoin|2021-03-11 11:18:27.957338
gabostark1|10 000+|BOD|Venezuela|ONLINE_BUY|103000100000.00|LocalBitcoin|bitcoin|2021-03-11 11:18:27.957338
Saulgoodman13|3000+|BANESCO|Venezuela|ONLINE_BUY|102550867619.36|LocalBitcoin|bitcoin|2021-03-11 11:18:27.957338
Mantang|20 000+|PROVINCIAL|Venezuela|ONLINE_BUY|102511000999.00|LocalBitcoin|bitcoin|2021-03-11 11:18:27.957338
BtcGoldMaster|10 000+|BANESCO|Venezuela|ONLINE_BUY|102400000000.00|LocalBitcoin|bitcoin|2021-03-11 11:18:27.957338
chaohong|3000+|BANESCO|Venezuela|ONLINE_BUY|102200555999.00|LocalBitcoin|bitcoin|2021-03-11 11:18:27.957338
eligioclimich|1000+|PROVINCIAL|Venezuela|ONLINE_BUY|102067896500.27|LocalBitcoin|bitcoin|2021-03-11 11:18:27.957338
lijianchang|15 000+|BANESCO|Venezuela|ONLINE_BUY|102000001000.00|LocalBitcoin|bitcoin|2021-03-11 11:18:27.957338
fengkevin|15 000+|VENEZUELA|Venezuela|ONLINE_BUY|102000000000.00|LocalBitcoin|bitcoin|2021-03-11 11:18:27.957338
edu0406|3000+|MERCANTIL|Venezuela|ONLINE_BUY|102000000000.00|LocalBitcoin|bitcoin|2021-03-11 11:18:27.957338
Mantang|20 000+|BANESCO|Venezuela|ONLINE_BUY|101911588999.00|LocalBitcoin|bitcoin|2021-03-11 11:18:27.957338
kamasado|3000+|PROVINCIAL|Venezuela|ONLINE_BUY|101900101900.00|LocalBitcoin|bitcoin|2021-03-11 11:18:27.957338
btcmok88|40 000+|PROVINCIAL|Venezuela|ONLINE_BUY|101900000999.99|LocalBitcoin|bitcoin|2021-03-11 11:18:27.957338
Jesusnd|1000+|PROVINCIAL|Venezuela|ONLINE_BUY|101900000000.00|LocalBitcoin|bitcoin|2021-03-11 11:18:27.957338
mariolfp24|1000+|VENEZUELA|Venezuela|ONLINE_BUY|101871647657.24|LocalBitcoin|bitcoin|2021-03-11 11:18:27.957338
btcmok88|40 000+|VENEZUELA|Venezuela|ONLINE_BUY|101850000999.99|LocalBitcoin|bitcoin|2021-03-11 11:18:27.957338
my24|15 000+|PROVINCIAL|Venezuela|ONLINE_BUY|101850000000.00|LocalBitcoin|bitcoin|2021-03-11 11:18:27.957338
my24|15 000+|VENEZUELA|Venezuela|ONLINE_BUY|101850000000.00|LocalBitcoin|bitcoin|2021-03-11 11:18:27.957338
yulver|10 000+|VENEZUELA|Venezuela|ONLINE_BUY|101825000000.00|LocalBitcoin|bitcoin|2021-03-11 11:18:27.957338
cenwuhaoye|40 000+|BANESCO|Venezuela|ONLINE_BUY|101816000000.00|LocalBitcoin|bitcoin|2021-03-11 11:18:27.957338
Mantang|20 000+|BANESCO|Venezuela|ONLINE_BUY|101811366999.00|LocalBitcoin|bitcoin|2021-03-11 11:18:27.957338
Yannel2008|20 000+|BANESCO|Venezuela|ONLINE_BUY|101810000000.00|LocalBitcoin|bitcoin|2021-03-11 11:18:27.957338
atimuziotti|30 000+|BANESCO|Venezuela|ONLINE_BUY|101809000000.00|LocalBitcoin|bitcoin|2021-03-11 11:18:27.957338
lijianchang|15 000+|PROVINCIAL|Venezuela|ONLINE_BUY|101800001000.00|LocalBitcoin|bitcoin|2021-03-11 11:18:27.957338
fhc1011|1000+|BANESCO|Venezuela|ONLINE_BUY|101800000000.00|LocalBitcoin|bitcoin|2021-03-11 11:18:27.957338
Jesusnd|1000+|MERCANTIL|Venezuela|ONLINE_BUY|101800000000.00|LocalBitcoin|bitcoin|2021-03-11 11:18:27.957338
Angel1288|20 000+|BOD|Carabobo, Venezuela|ONLINE_BUY|101724450371.15|LocalBitcoin|bitcoin|2021-03-11 11:18:27.957338
Mantang|20 000+|PROVINCIAL|Venezuela|ONLINE_BUY|101711588999.00|LocalBitcoin|bitcoin|2021-03-11 11:18:27.957338
sensan1|1000+|VENEZUELA|Guayana City, Bolívar, Venezuela|ONLINE_BUY|101710000000.00|LocalBitcoin|bitcoin|2021-03-11 11:18:27.957338
pejagobla|40 000+|BANESCO|Venezuela|ONLINE_BUY|101708000000.00|LocalBitcoin|bitcoin|2021-03-11 11:18:27.957338
chaohong|3000+|BANESCO|Venezuela|ONLINE_BUY|101705555999.00|LocalBitcoin|bitcoin|2021-03-11 11:18:27.957338
sensan1|1000+|VENEZUELA|Caracas, Capital District, Venezuela|ONLINE_BUY|101701000000.00|LocalBitcoin|bitcoin|2021-03-11 11:18:27.957338
davidzerpav|3000+|MERCANTIL|Lecheria, Anzoategui, Venezuela|ONLINE_BUY|101700000000.00|LocalBitcoin|bitcoin|2021-03-11 11:18:27.957338
davidfilms|3000+|MERCANTIL|Venezuela|ONLINE_BUY|101700000000.00|LocalBitcoin|bitcoin|2021-03-11 11:18:27.957338
kennypual|3000+|BANESCO|Venezuela|ONLINE_BUY|101690000000.00|LocalBitcoin|bitcoin|2021-03-11 11:18:27.957338
Anderduranv|10 000+|BANESCO|Venezuela|ONLINE_BUY|101675000000.00|LocalBitcoin|bitcoin|2021-03-11 11:18:27.957338
CRECELCA|3000+|VENEZUELA|Venezuela|ONLINE_BUY|101670000000.00|LocalBitcoin|bitcoin|2021-03-11 11:18:27.957338
jose1168|3000+|BOD|Venezuela|ONLINE_BUY|101643802856.30|LocalBitcoin|bitcoin|2021-03-11 11:18:27.957338
Mantang|20 000+|BANESCO|Venezuela|ONLINE_BUY|101611500999.00|LocalBitcoin|bitcoin|2021-03-11 11:18:27.957338
slaiseca|3000+|MERCANTIL|Venezuela|ONLINE_BUY|101606192000.00|LocalBitcoin|bitcoin|2021-03-11 11:18:27.957338
jeanthony6|15 000+|BOD|Venezuela|ONLINE_BUY|101605000999.00|LocalBitcoin|bitcoin|2021-03-11 11:18:27.957338
Pedronabi|3000+|BOD|Venezuela|ONLINE_BUY|101600000000.00|LocalBitcoin|bitcoin|2021-03-11 11:18:27.957338
ROYLEE12|3000+|PROVINCIAL|Venezuela|ONLINE_BUY|101600000000.00|LocalBitcoin|bitcoin|2021-03-11 11:18:27.957338
Jescarr|3000+|PROVINCIAL|Venezuela|ONLINE_BUY|101538765000.00|LocalBitcoin|bitcoin|2021-03-11 11:18:27.957338
jompu|3000+|BANESCO|Caracas, Capital District, Venezuela|ONLINE_BUY|101515000000.00|LocalBitcoin|bitcoin|2021-03-11 11:18:27.957338
Mantang|20 000+|BANESCO|Venezuela|ONLINE_BUY|101511500999.00|LocalBitcoin|bitcoin|2021-03-11 11:18:27.957338
gdhfis|3000+|PROVINCIAL|Venezuela|ONLINE_BUY|101462648178.55|LocalBitcoin|bitcoin|2021-03-11 11:18:27.957338
lijianchang|15 000+|VENEZUELA|Venezuela|ONLINE_BUY|101450001000.00|LocalBitcoin|bitcoin|2021-03-11 11:18:27.957338
gdhfis|3000+|PROVINCIAL|Venezuela|ONLINE_BUY|101462648178.55|LocalBitcoin|bitcoin|2021-03-11 11:18:27.957338
lijianchang|15 000+|VENEZUELA|Venezuela|ONLINE_BUY|101450001000.00|LocalBitcoin|bitcoin|2021-03-11 11:18:27.957338
Mantang|20 000+|MERCANTIL|Venezuela|ONLINE_BUY|101411500999.00|LocalBitcoin|bitcoin|2021-03-11 11:18:27.957338
Pedronabi|3000+|VENEZUELA|Venezuela|ONLINE_BUY|101410000000.00|LocalBitcoin|bitcoin|2021-03-11 11:18:27.957338
panchofranco1|50 000+|MERCANTIL|Coro 4101, Falcón, Venezuela|ONLINE_BUY|101400000500.00|LocalBitcoin|bitcoin|2021-03-11 11:18:27.957338
fofo_113|3000+|PROVINCIAL|Venezuela|ONLINE_BUY|101367632250.00|LocalBitcoin|bitcoin|2021-03-11 11:18:27.957338
fofo_113|3000+|MERCANTIL|Venezuela|ONLINE_BUY|101367632250.00|LocalBitcoin|bitcoin|2021-03-11 11:18:27.957338
LuisLopez10|15 000+|BANESCO|Venezuela|ONLINE_BUY|101350000000.00|LocalBitcoin|bitcoin|2021-03-11 11:18:27.957338
tanglin80|10 000+|BANESCO|Maracaibo, Zulia, Venezuela|ONLINE_BUY|101322145252.32|LocalBitcoin|bitcoin|2021-03-11 11:18:27.957338
Mantang|20 000+|MERCANTIL|Venezuela|ONLINE_BUY|101311500999.00|LocalBitcoin|bitcoin|2021-03-11 11:18:27.957338
Bujj|10 000+|BANESCO|Caracas, Capital District, Venezuela|ONLINE_BUY|101260000000.00|LocalBitcoin|bitcoin|2021-03-11 11:18:27.957338
ROYLEE12|3000+|BANESCO|Venezuela|ONLINE_BUY|101100000000.00|LocalBitcoin|bitcoin|2021-03-11 11:18:27.957338
JhonathanPastrana|3000+|VENEZUELA|Puerto La Cruz, Anzoategui, Venezuela|ONLINE_BUY|101100000000.00|LocalBitcoin|bitcoin|2021-03-11 11:18:27.957338
richart85|3000+|PROVINCIAL|Caracas, Capital District, Venezuela|ONLINE_BUY|101035000000.00|LocalBitcoin|bitcoin|2021-03-11 11:18:27.957338
prjosuearevalo|1000+|MERCANTIL|Venezuela|ONLINE_BUY|101035000000.00|LocalBitcoin|bitcoin|2021-03-11 11:18:27.957338
panchofranco1|50 000+|MERCANTIL|Coro 4101, Falcón, Venezuela|ONLINE_BUY|101032100600.00|LocalBitcoin|bitcoin|2021-03-11 11:18:27.957338
bitdelnogal|3000+|PROVINCIAL|Caracas, Capital District, Venezuela|ONLINE_BUY|101032100100.00|LocalBitcoin|bitcoin|2021-03-11 11:18:27.957338
bitdelnogal|3000+|MERCANTIL|Caracas, Capital District, Venezuela|ONLINE_BUY|101032100100.00|LocalBitcoin|bitcoin|2021-03-11 11:18:27.957338
lero06|3000+|MERCANTIL|Venezuela|ONLINE_BUY|101010000000.00|LocalBitcoin|bitcoin|2021-03-11 11:18:27.957338
kross000|50 000+|MERCANTIL|Porlamar, Nueva Esparta, Venezuela|ONLINE_BUY|101005999999.99|LocalBitcoin|bitcoin|2021-03-11 11:18:27.957338
3scalant3|3000+|MERCANTIL|Caracas, Capital District, Venezuela|ONLINE_BUY|101000000000.00|LocalBitcoin|bitcoin|2021-03-11 11:18:27.957338
Rafaelsegundo2020|3000+|MERCANTIL|Zulia, Venezuela|ONLINE_BUY|101000000000.00|LocalBitcoin|bitcoin|2021-03-11 11:18:27.957338
Rafaelsegundo2020|3000+|BOD|Zulia, Venezuela|ONLINE_BUY|101000000000.00|LocalBitcoin|bitcoin|2021-03-11 11:18:27.957338
dluisdani|100+|VENEZUELA|Bolívar, Venezuela|ONLINE_BUY|101000000000.00|LocalBitcoin|bitcoin|2021-03-11 11:18:27.957338
ericarueda|15 000+|BANESCO|Venezuela|ONLINE_BUY|100993000000.00|LocalBitcoin|bitcoin|2021-03-11 11:18:27.957338
JR17|3000+|BANESCO|Venezuela|ONLINE_BUY|100992000000.00|LocalBitcoin|bitcoin|2021-03-11 11:18:27.957338
JeanPacheco|30 000+|MERCANTIL|Venezuela|ONLINE_BUY|100990000000.00|LocalBitcoin|bitcoin|2021-03-11 11:18:27.957338
amaruhern1964|10 000+|BANESCO|Venezuela|ONLINE_BUY|100990000000.00|LocalBitcoin|bitcoin|2021-03-11 11:18:27.957338
patriciaVivas|10 000+|BANESCO|Venezuela|ONLINE_BUY|100985500000.00|LocalBitcoin|bitcoin|2021-03-11 11:18:27.957338
josenoguera|20 000+|PROVINCIAL|Venezuela|ONLINE_BUY|100950100000.00|LocalBitcoin|bitcoin|2021-03-11 11:18:27.957338
ReinaBTC|3000+|PROVINCIAL|Caracas, Capital District, Venezuela|ONLINE_BUY|100950000000.00|LocalBitcoin|bitcoin|2021-03-11 11:18:27.957338
hectorin82|1000+|BOD|Caracas, Capital District, Venezuela|ONLINE_BUY|100930000000.00|LocalBitcoin|bitcoin|2021-03-11 11:18:27.957338
celc91|10 000+|PROVINCIAL|Venezuela|ONLINE_BUY|100910000000.00|LocalBitcoin|bitcoin|2021-03-11 11:18:27.957338
kross000|50 000+|VENEZUELA|Porlamar, Nueva Esparta, Venezuela|ONLINE_BUY|100900999999.99|LocalBitcoin|bitcoin|2021-03-11 11:18:27.957338
robertmartinez1006|3000+|VENEZUELA|Venezuela|ONLINE_BUY|100900000000.00|LocalBitcoin|bitcoin|2021-03-11 11:18:27.957338
nefer15|1000+|VENEZUELA|Venezuela|ONLINE_BUY|100900000000.00|LocalBitcoin|bitcoin|2021-03-11 11:18:27.957338
gdhfis|3000+|BANESCO|Venezuela|ONLINE_BUY|100808665325.57|LocalBitcoin|bitcoin|2021-03-11 11:18:27.957338
sembtcven|15 000+|VENEZUELA|Venezuela|ONLINE_BUY|100806000003.00|LocalBitcoin|bitcoin|2021-03-11 11:18:27.957338
mariolfp24|1000+|MERCANTIL|Venezuela|ONLINE_BUY|100786049245.70|LocalBitcoin|bitcoin|2021-03-11 11:18:27.957338
panchofranco1|50 000+|MERCANTIL|Coro 4101, Falcón, Venezuela|ONLINE_BUY|100720000500.00|LocalBitcoin|bitcoin|2021-03-11 11:18:27.957338
tekasito|20 000+|BANESCO|Lara, Venezuela|ONLINE_BUY|100464391641.72|LocalBitcoin|bitcoin|2021-03-11 11:18:27.957338
Makosrafa|500+|MERCANTIL|Venezuela|ONLINE_BUY|100400000000.00|LocalBitcoin|bitcoin|2021-03-11 11:18:27.957338
vengamers|3000+|BANESCO|Venezuela|ONLINE_BUY|100268500000.00|LocalBitcoin|bitcoin|2021-03-11 11:18:27.957338
vengamers|3000+|VENEZUELA|Venezuela|ONLINE_BUY|100268500000.00|LocalBitcoin|bitcoin|2021-03-11 11:18:27.957338
javargas24|30 000+|BOD|Venezuela|ONLINE_BUY|100200000000.00|LocalBitcoin|bitcoin|2021-03-11 11:18:27.957338
JhonathanPastrana|3000+|BANESCO|Puerto La Cruz, Anzoategui, Venezuela|ONLINE_BUY|100200000000.00|LocalBitcoin|bitcoin|2021-03-11 11:18:27.957338
desireegfl|1000+|BANESCO|Venezuela|ONLINE_BUY|100110682254.21|LocalBitcoin|bitcoin|2021-03-11 11:18:27.957338
camiloernesto|3000+|VENEZUELA|Caracas, Capital District, Venezuela|ONLINE_BUY|100080000000.00|LocalBitcoin|bitcoin|2021-03-11 11:18:27.957338
Robinbert|3000+|PROVINCIAL|Lara, Venezuela|ONLINE_BUY|100005000000.00|LocalBitcoin|bitcoin|2021-03-11 11:18:27.957338
camiloernesto|3000+|VENEZUELA|Caracas, Capital District, Venezuela|ONLINE_BUY|100000000010.00|LocalBitcoin|bitcoin|2021-03-11 11:18:27.957338
FORTALEZA18|15 000+|MERCANTIL|Venezuela|ONLINE_SELL|204000000000.00|LocalBitcoin|bitcoin|2021-03-11 11:19:00.587384
FORTALEZA18|15 000+|BANESCO|Venezuela|ONLINE_SELL|205000000000.00|LocalBitcoin|bitcoin|2021-03-11 11:19:00.587384
FORTALEZA18|15 000+|PROVINCIAL|Venezuela|ONLINE_SELL|206000000000.00|LocalBitcoin|bitcoin|2021-03-11 11:19:00.587384
FORTALEZA18|15 000+|BVC|Venezuela|ONLINE_SELL|207000000000.00|LocalBitcoin|bitcoin|2021-03-11 11:19:00.587384
FORTALEZA18|15 000+|BOD|Venezuela|ONLINE_SELL|208000000000.00|LocalBitcoin|bitcoin|2021-03-11 11:19:00.587384
FORTALEZA18|15 000+|BNC|Venezuela|ONLINE_SELL|209000000000.00|LocalBitcoin|bitcoin|2021-03-11 11:19:00.587384
FORTALEZA18|15 000+|BANCARIBE|Venezuela|ONLINE_SELL|210000000000.00|LocalBitcoin|bitcoin|2021-03-11 11:19:00.587384
FORTALEZA18|15 000+|▄ █ ▌BANCAMIGA ▌█ ▄ 5 BTC DISPONIBLES|Venezuela|ONLINE_SELL|211000000000.00|LocalBitcoin|bitcoin|2021-03-11 11:19:00.587384
alfredo_lozada|1000+|PAGOMOVIL|Venezuela|ONLINE_SELL|236739996526.07|LocalBitcoin|bitcoin|2021-03-11 11:19:00.587384
Umbrellacorp28|3000+|PAGOMOVIL|Caracas, Capital District, Venezuela|ONLINE_SELL|266679705908.99|LocalBitcoin|bitcoin|2021-03-11 11:19:00.587384
Sr_vladk|30+|VENEZUELA|Venezuela|ONLINE_SELL|115796737431.23|LocalBitcoin|bitcoin|2021-03-11 11:19:00.587384
Sr_vladk|30+|VENEZUELA|Venezuela|ONLINE_SELL|123302081523.99|LocalBitcoin|bitcoin|2021-03-11 11:19:00.587384
Ampa8695|100+|LEER TERMINOS♥ACEPTANDO NUEVOS Y TERCEROS♥|Venezuela|ONLINE_SELL|99713857232.45|LocalBitcoin|bitcoin|2021-03-11 11:19:00.587384
andres0823|3000+|VENEZUELA|Venezuela|ONLINE_SELL|102499000000.00|LocalBitcoin|bitcoin|2021-03-11 11:19:00.587384
yapoo|3000+|VENEZUELA|Caracas, Capital District, Venezuela|ONLINE_SELL|102868000000.00|LocalBitcoin|bitcoin|2021-03-11 11:19:00.587384
therick|10 000+|VENEZUELA|Venezuela|ONLINE_SELL|102870700700.00|LocalBitcoin|bitcoin|2021-03-11 11:19:00.587384
MAUROPEREZ|3000+|BANESCO|Venezuela|ONLINE_SELL|103000000000.00|LocalBitcoin|bitcoin|2021-03-11 11:19:00.587384
yapoo|3000+|BANESCO|Caracas, Capital District, Venezuela|ONLINE_SELL|103000000000.00|LocalBitcoin|bitcoin|2021-03-11 11:19:00.587384
cyadvans|1000+|MERCANTIL|Venezuela|ONLINE_SELL|103000000000.00|LocalBitcoin|bitcoin|2021-03-11 11:19:00.587384
ManuelMarinR|1000+|MERCANTIL|Maturin 6201, Monagas, Venezuela|ONLINE_SELL|103000000000.00|LocalBitcoin|bitcoin|2021-03-11 11:19:00.587384
rarias01|500+|VENEZUELA|Venezuela|ONLINE_SELL|103000000000.00|LocalBitcoin|bitcoin|2021-03-11 11:19:00.587384
Jhosguar|30+|VENEZUELA|Venezuela|ONLINE_SELL|103258382127.96|LocalBitcoin|bitcoin|2021-03-11 11:19:00.587384
argenisrgp|30+|VENEZUELA|Venezuela|ONLINE_SELL|103269957952.22|LocalBitcoin|bitcoin|2021-03-11 11:19:00.587384
The_Realtor|3000+|PROVINCIAL|Venezuela|ONLINE_SELL|103398750250.65|LocalBitcoin|bitcoin|2021-03-11 11:19:00.587384
mundoglobal|1000+|MERCANTIL|Venezuela|ONLINE_SELL|103466529278.83|LocalBitcoin|bitcoin|2021-03-11 11:19:00.587384
guillenfv|100+|BANESCO|Venezuela|ONLINE_SELL|103573748480.15|LocalBitcoin|bitcoin|2021-03-11 11:19:00.587384
valentina2002|100+|VENEZ-MERCA-BBVA máx 30000000|Puerto La Cruz, Anzoategui, Venezuela|ONLINE_SELL|103578397775.05|LocalBitcoin|bitcoin|2021-03-11 11:19:00.587384
StephaniCuicas|1000+|BANESCO|Venezuela|ONLINE_SELL|103680967681.48|LocalBitcoin|bitcoin|2021-03-11 11:19:00.587384
morfeo504|3000+|BANESCO|Venezuela|ONLINE_SELL|103832325916.67|LocalBitcoin|bitcoin|2021-03-11 11:19:00.587384
Jacquii25|3000+|MERCANTIL|Venezuela|ONLINE_SELL|103892454061.27|LocalBitcoin|bitcoin|2021-03-11 11:19:00.587384
Jacquii25|3000+|PROVINCIAL|Venezuela|ONLINE_SELL|103892454061.27|LocalBitcoin|bitcoin|2021-03-11 11:19:00.587384
ratloon|1000+|MERCANTIL|Venezuela|ONLINE_SELL|103900000000.00|LocalBitcoin|bitcoin|2021-03-11 11:19:00.587384
oscr1829|3000+|PROVINCIAL|Venezuela|ONLINE_SELL|103925000000.00|LocalBitcoin|bitcoin|2021-03-11 11:19:00.587384
Nat.Roj18|500+|BANESCO|Venezuela|ONLINE_SELL|104100000000.00|LocalBitcoin|bitcoin|2021-03-11 11:19:00.587384
enviaya|500+|BANESCO|Caracas, Capital District, Venezuela|ONLINE_SELL|104107107891.97|LocalBitcoin|bitcoin|2021-03-11 11:19:00.587384
lero06|3000+|MERCANTIL|Venezuela|ONLINE_SELL|104189000000.00|LocalBitcoin|bitcoin|2021-03-11 11:19:00.587384
Poleman1988|1000+|BANESCO|Venezuela|ONLINE_SELL|104217063688.11|LocalBitcoin|bitcoin|2021-03-11 11:19:00.587384
ottoniel8|3000+|MERCANTIL|Maracay, Aragua, Venezuela|ONLINE_SELL|104300000000.00|LocalBitcoin|bitcoin|2021-03-11 11:19:00.587384
jquereguan|1000+|BOD|Venezuela|ONLINE_SELL|104325100951.60|LocalBitcoin|bitcoin|2021-03-11 11:19:00.587384
gheremberg|3000+|MERCANTIL|Caracas, Capital District, Venezuela|ONLINE_SELL|104400000000.00|LocalBitcoin|bitcoin|2021-03-11 11:19:00.587384
Angelchira|1000+|BANESCO|United Kingdom|ONLINE_SELL|104455842974.54|LocalBitcoin|bitcoin|2021-03-11 11:19:00.587384
Angelchira|1000+|MERCANTIL|United Kingdom|ONLINE_SELL|104455842974.54|LocalBitcoin|bitcoin|2021-03-11 11:19:00.587384
RGdigitalcoins|100+|BOD|Maracaibo, Zulia, Venezuela|ONLINE_SELL|104480000000.00|LocalBitcoin|bitcoin|2021-03-11 11:19:00.587384
Daniel01010|1000+|MERCANTIL|Venezuela|ONLINE_SELL|104480000000.00|LocalBitcoin|bitcoin|2021-03-11 11:19:00.587384
Totolov|20 000+|MERCANTIL|Venezuela|ONLINE_SELL|104490000000.00|LocalBitcoin|bitcoin|2021-03-11 11:19:00.587384
mig74|1000+|MERCANTIL|Venezuela|ONLINE_SELL|104499990000.00|LocalBitcoin|bitcoin|2021-03-11 11:19:00.587384
Joselox29|1000+|BANESCO|Venezuela|ONLINE_SELL|104500000000.00|LocalBitcoin|bitcoin|2021-03-11 11:19:00.587384
Aracely15|1000+|PAGOMOVIL|Venezuela|ONLINE_SELL|104500000000.00|LocalBitcoin|bitcoin|2021-03-11 11:19:00.587384
Joselox29|1000+|PROVINCIAL|Venezuela|ONLINE_SELL|104500000000.00|LocalBitcoin|bitcoin|2021-03-11 11:19:00.587384
Mavaes|100+|BANESCO|Venezuela|ONLINE_SELL|104538444716.33|LocalBitcoin|bitcoin|2021-03-11 11:19:00.587384
Joselox29|1000+|BANCARIBE|Venezuela|ONLINE_SELL|104600000000.00|LocalBitcoin|bitcoin|2021-03-11 11:19:00.587384
Elsatoshi_Dark|30+|VENEZUELA|Caracas, Capital District, Venezuela|ONLINE_SELL|104645940493.41|LocalBitcoin|bitcoin|2021-03-11 11:19:00.587384
Joselox29|1000+|VENEZUELA|Venezuela|ONLINE_SELL|104700000000.00|LocalBitcoin|bitcoin|2021-03-11 11:19:00.587384
gtulio1968|20 000+|BANESCO|Venezuela|ONLINE_SELL|104750000000.00|LocalBitcoin|bitcoin|2021-03-11 11:19:00.587384
gustavoilich|15 000+|MERCANTIL|Merida, Mérida, Venezuela|ONLINE_SELL|104800000000.00|LocalBitcoin|bitcoin|2021-03-11 11:19:00.587384
gustavoilich|15 000+|BANESCO|Merida, Mérida, Venezuela|ONLINE_SELL|104800000000.00|LocalBitcoin|bitcoin|2021-03-11 11:19:00.587384
rivers5000|1000+|VENEZUELA|Venezuela|ONLINE_SELL|104800000000.00|LocalBitcoin|bitcoin|2021-03-11 11:19:00.587384
rivers5000|1000+|PROVINCIAL|Venezuela|ONLINE_SELL|104800000000.00|LocalBitcoin|bitcoin|2021-03-11 11:19:00.587384
WinstonManzaba|1000+|BOD|Caracas, Capital District, Venezuela|ONLINE_SELL|104898980000.00|LocalBitcoin|bitcoin|2021-03-11 11:19:00.587384
gustavoilich|15 000+|PROVINCIAL|Mérida, Venezuela|ONLINE_SELL|104900000000.00|LocalBitcoin|bitcoin|2021-03-11 11:19:00.587384
orianita22|3000+|MERCANTIL|Venezuela|ONLINE_SELL|104900000000.00|LocalBitcoin|bitcoin|2021-03-11 11:19:00.587384
simonn5|100+|MERCANTIL|Caracas, Capital District, Venezuela|ONLINE_SELL|104967598097.38|LocalBitcoin|bitcoin|2021-03-11 11:19:00.587384
