username|trade_count|bank_name|location_string|trade_type|temp_price|source|coin|Timestamp
CRECELCA|3000+|VENEZUELA|Venezuela|ONLINE_BUY|101700000000.00|LocalBitcoin|bitcoin|2021-03-11 11:08:23.657089
Flinkiflin|1000+|VENEZUELA|Caracas, Capital District, Venezuela|ONLINE_BUY|101700000000.00|LocalBitcoin|bitcoin|2021-03-11 11:08:23.657089
kennypual|3000+|BANESCO|Venezuela|ONLINE_BUY|101690000000.00|LocalBitcoin|bitcoin|2021-03-11 11:08:23.657089
Anderduranv|10 000+|BANESCO|Venezuela|ONLINE_BUY|101675000000.00|LocalBitcoin|bitcoin|2021-03-11 11:08:23.657089
eligioclimich|1000+|PROVINCIAL|Venezuela|ONLINE_BUY|101670229951.99|LocalBitcoin|bitcoin|2021-03-11 11:08:23.657089
my24|15 000+|VENEZUELA|Venezuela|ONLINE_BUY|101650000000.00|LocalBitcoin|bitcoin|2021-03-11 11:08:23.657089
Mantang|20 000+|BANESCO|Venezuela|ONLINE_BUY|101611500999.00|LocalBitcoin|bitcoin|2021-03-11 11:08:23.657089
jeanthony6|15 000+|BOD|Venezuela|ONLINE_BUY|101605000999.00|LocalBitcoin|bitcoin|2021-03-11 11:08:23.657089
ROYLEE12|3000+|PROVINCIAL|Venezuela|ONLINE_BUY|101600000000.00|LocalBitcoin|bitcoin|2021-03-11 11:08:23.657089
mariolfp24|1000+|PROVINCIAL|Venezuela|ONLINE_BUY|101563321192.84|LocalBitcoin|bitcoin|2021-03-11 11:08:23.657089
Angel1288|20 000+|BOD|Carabobo, Venezuela|ONLINE_BUY|101531248565.09|LocalBitcoin|bitcoin|2021-03-11 11:08:23.657089
jompu|3000+|BANESCO|Caracas, Capital District, Venezuela|ONLINE_BUY|101515000000.00|LocalBitcoin|bitcoin|2021-03-11 11:08:23.657089
Mantang|20 000+|BANESCO|Venezuela|ONLINE_BUY|101511500999.00|LocalBitcoin|bitcoin|2021-03-11 11:08:23.657089
fengkevin|15 000+|VENEZUELA|Venezuela|ONLINE_BUY|101500000000.00|LocalBitcoin|bitcoin|2021-03-11 11:08:23.657089
davidzerpav|3000+|MERCANTIL|Lecheria, Anzoategui, Venezuela|ONLINE_BUY|101500000000.00|LocalBitcoin|bitcoin|2021-03-11 11:08:23.657089
Mantang|20 000+|MERCANTIL|Venezuela|ONLINE_BUY|101411500999.00|LocalBitcoin|bitcoin|2021-03-11 11:08:23.657089
Jesusnd|1000+|MERCANTIL|Venezuela|ONLINE_BUY|101400000000.00|LocalBitcoin|bitcoin|2021-03-11 11:08:23.657089
LuisLopez10|15 000+|BANESCO|Venezuela|ONLINE_BUY|101350000000.00|LocalBitcoin|bitcoin|2021-03-11 11:08:23.657089
HUGORAFA|3000+|VENEZUELA|Maturin 6201, Monagas, Venezuela|ONLINE_BUY|101349503674.53|LocalBitcoin|bitcoin|2021-03-11 11:08:23.657089
jose1168|3000+|BOD|Venezuela|ONLINE_BUY|101349503674.53|LocalBitcoin|bitcoin|2021-03-11 11:08:23.657089
Mantang|20 000+|MERCANTIL|Venezuela|ONLINE_BUY|101311500999.00|LocalBitcoin|bitcoin|2021-03-11 11:08:23.657089
my24|15 000+|PROVINCIAL|Venezuela|ONLINE_BUY|101260000000.00|LocalBitcoin|bitcoin|2021-03-11 11:08:23.657089
Bujj|10 000+|BANESCO|Caracas, Capital District, Venezuela|ONLINE_BUY|101260000000.00|LocalBitcoin|bitcoin|2021-03-11 11:08:23.657089
tradecashvzla|3000+|BANESCO|Venezuela|ONLINE_BUY|101251000000.00|LocalBitcoin|bitcoin|2021-03-11 11:08:23.657089
josenoguera|20 000+|PROVINCIAL|Caracas, Capital District, Venezuela|ONLINE_BUY|101239000000.00|LocalBitcoin|bitcoin|2021-03-11 11:08:23.657089
Jescarr|3000+|PROVINCIAL|Venezuela|ONLINE_BUY|101143160000.00|LocalBitcoin|bitcoin|2021-03-11 11:08:23.657089
ROYLEE12|3000+|BANESCO|Venezuela|ONLINE_BUY|101100000000.00|LocalBitcoin|bitcoin|2021-03-11 11:08:23.657089
bitdelnogal|3000+|PROVINCIAL|Caracas, Capital District, Venezuela|ONLINE_BUY|101032100100.00|LocalBitcoin|bitcoin|2021-03-11 11:08:23.657089
bitdelnogal|3000+|MERCANTIL|Caracas, Capital District, Venezuela|ONLINE_BUY|101032100100.00|LocalBitcoin|bitcoin|2021-03-11 11:08:23.657089
tanglin80|10 000+|BANESCO|Maracaibo, Zulia, Venezuela|ONLINE_BUY|101028777397.08|LocalBitcoin|bitcoin|2021-03-11 11:08:23.657089
lero06|3000+|MERCANTIL|Venezuela|ONLINE_BUY|101010000000.00|LocalBitcoin|bitcoin|2021-03-11 11:08:23.657089
kross000|50 000+|MERCANTIL|Porlamar, Nueva Esparta, Venezuela|ONLINE_BUY|101005999999.99|LocalBitcoin|bitcoin|2021-03-11 11:08:23.657089
3scalant3|3000+|MERCANTIL|Caracas, Capital District, Venezuela|ONLINE_BUY|101000000000.00|LocalBitcoin|bitcoin|2021-03-11 11:08:23.657089
prjosuearevalo|1000+|MERCANTIL|Venezuela|ONLINE_BUY|101000000000.00|LocalBitcoin|bitcoin|2021-03-11 11:08:23.657089
Rafaelsegundo2020|3000+|MERCANTIL|Zulia, Venezuela|ONLINE_BUY|101000000000.00|LocalBitcoin|bitcoin|2021-03-11 11:08:23.657089
Rafaelsegundo2020|3000+|BOD|Zulia, Venezuela|ONLINE_BUY|101000000000.00|LocalBitcoin|bitcoin|2021-03-11 11:08:23.657089
dluisdani|100+|VENEZUELA|Bolívar, Venezuela|ONLINE_BUY|101000000000.00|LocalBitcoin|bitcoin|2021-03-11 11:08:23.657089
JeanPacheco|30 000+|MERCANTIL|Venezuela|ONLINE_BUY|100990000000.00|LocalBitcoin|bitcoin|2021-03-11 11:08:23.657089
panchofranco1|50 000+|MERCANTIL|Coro 4101, Falcón, Venezuela|ONLINE_BUY|100990000500.00|LocalBitcoin|bitcoin|2021-03-11 11:08:23.657089
amaruhern1964|10 000+|BANESCO|Venezuela|ONLINE_BUY|100970000000.00|LocalBitcoin|bitcoin|2021-03-11 11:08:23.657089
JR17|3000+|BANESCO|Venezuela|ONLINE_BUY|100962000000.00|LocalBitcoin|bitcoin|2021-03-11 11:08:23.657089
ericarueda|15 000+|BANESCO|Venezuela|ONLINE_BUY|100961000000.00|LocalBitcoin|bitcoin|2021-03-11 11:08:23.657089
patriciaVivas|10 000+|BANESCO|Venezuela|ONLINE_BUY|100955500000.00|LocalBitcoin|bitcoin|2021-03-11 11:08:23.657089
josenoguera|20 000+|PROVINCIAL|Venezuela|ONLINE_BUY|100950100000.00|LocalBitcoin|bitcoin|2021-03-11 11:08:23.657089
ReinaBTC|3000+|PROVINCIAL|Caracas, Capital District, Venezuela|ONLINE_BUY|100950000000.00|LocalBitcoin|bitcoin|2021-03-11 11:08:23.657089
hectorin82|1000+|BOD|Caracas, Capital District, Venezuela|ONLINE_BUY|100930000000.00|LocalBitcoin|bitcoin|2021-03-11 11:08:23.657089
celc91|10 000+|PROVINCIAL|Venezuela|ONLINE_BUY|100910000000.00|LocalBitcoin|bitcoin|2021-03-11 11:08:23.657089
robertmartinez1006|3000+|VENEZUELA|Venezuela|ONLINE_BUY|100900000000.00|LocalBitcoin|bitcoin|2021-03-11 11:08:23.657089
nefer15|1000+|VENEZUELA|Venezuela|ONLINE_BUY|100900000000.00|LocalBitcoin|bitcoin|2021-03-11 11:08:23.657089
sembtcven|15 000+|VENEZUELA|Venezuela|ONLINE_BUY|100806000003.00|LocalBitcoin|bitcoin|2021-03-11 11:08:23.657089
kross000|50 000+|VENEZUELA|Porlamar, Nueva Esparta, Venezuela|ONLINE_BUY|100800999999.99|LocalBitcoin|bitcoin|2021-03-11 11:08:23.657089
panchofranco1|50 000+|MERCANTIL|Coro 4101, Falcón, Venezuela|ONLINE_BUY|100720000500.00|LocalBitcoin|bitcoin|2021-03-11 11:08:23.657089
fofo_113|3000+|MERCANTIL|Venezuela|ONLINE_BUY|100574940000.00|LocalBitcoin|bitcoin|2021-03-11 11:08:23.657089
Makosrafa|500+|MERCANTIL|Venezuela|ONLINE_BUY|100400000000.00|LocalBitcoin|bitcoin|2021-03-11 11:08:23.657089
vengamers|3000+|BANESCO|Venezuela|ONLINE_BUY|100268500000.00|LocalBitcoin|bitcoin|2021-03-11 11:08:23.657089
vengamers|3000+|VENEZUELA|Venezuela|ONLINE_BUY|100268500000.00|LocalBitcoin|bitcoin|2021-03-11 11:08:23.657089
javargas24|30 000+|BOD|Venezuela|ONLINE_BUY|100200000000.00|LocalBitcoin|bitcoin|2021-03-11 11:08:23.657089
andres_87|10 000+|MERCANTIL|Venezuela|ONLINE_BUY|100112100000.00|LocalBitcoin|bitcoin|2021-03-11 11:08:23.657089
desireegfl|1000+|BANESCO|Venezuela|ONLINE_BUY|100110682254.21|LocalBitcoin|bitcoin|2021-03-11 11:08:23.657089
camiloernesto|3000+|VENEZUELA|Caracas, Capital District, Venezuela|ONLINE_BUY|100080000000.00|LocalBitcoin|bitcoin|2021-03-11 11:08:23.657089
tekasito|20 000+|BANESCO|Lara, Venezuela|ONLINE_BUY|100025967272.00|LocalBitcoin|bitcoin|2021-03-11 11:08:23.657089
andres_87|10 000+|MERCANTIL|Venezuela|ONLINE_BUY|100019105800.00|LocalBitcoin|bitcoin|2021-03-11 11:08:23.657089
andres_87|10 000+|VENEZUELA|Venezuela|ONLINE_BUY|100008000000.00|LocalBitcoin|bitcoin|2021-03-11 11:08:23.657089
Robinbert|3000+|PROVINCIAL|Lara, Venezuela|ONLINE_BUY|100005000000.00|LocalBitcoin|bitcoin|2021-03-11 11:08:23.657089
camiloernesto|3000+|VENEZUELA|Caracas, Capital District, Venezuela|ONLINE_BUY|100000000010.00|LocalBitcoin|bitcoin|2021-03-11 11:08:23.657089
Sneiderpert2|1000+|BOD|Venezuela|ONLINE_BUY|100000000000.00|LocalBitcoin|bitcoin|2021-03-11 11:08:23.657089
leoprez|15 000+|BANESCO|Caracas, Capital District, Venezuela|ONLINE_BUY|99822008000.00|LocalBitcoin|bitcoin|2021-03-11 11:08:23.657089
yusseff|15 000+|VENEZUELA|Venezuela|ONLINE_BUY|99800000000.00|LocalBitcoin|bitcoin|2021-03-11 11:08:23.657089
leoprez|15 000+|PROVINCIAL|Caracas, Capital District, Venezuela|ONLINE_BUY|99777008000.00|LocalBitcoin|bitcoin|2021-03-11 11:08:23.657089
leoprez|15 000+|VENEZUELA|Caracas, Capital District, Venezuela|ONLINE_BUY|99754008000.00|LocalBitcoin|bitcoin|2021-03-11 11:08:23.657089
orianita22|3000+|BOD|Venezuela|ONLINE_BUY|99305000000.00|LocalBitcoin|bitcoin|2021-03-11 11:08:23.657089
FORTALEZA18|15 000+|PROVINCIAL|Venezuela|ONLINE_SELL|206000000000.00|LocalBitcoin|bitcoin|2021-03-11 11:08:56.729981
FORTALEZA18|15 000+|BVC|Venezuela|ONLINE_SELL|207000000000.00|LocalBitcoin|bitcoin|2021-03-11 11:08:56.729981
FORTALEZA18|15 000+|BOD|Venezuela|ONLINE_SELL|208000000000.00|LocalBitcoin|bitcoin|2021-03-11 11:08:56.729981
FORTALEZA18|15 000+|BNC|Venezuela|ONLINE_SELL|209000000000.00|LocalBitcoin|bitcoin|2021-03-11 11:08:56.729981
FORTALEZA18|15 000+|BANCARIBE|Venezuela|ONLINE_SELL|210000000000.00|LocalBitcoin|bitcoin|2021-03-11 11:08:56.729981
FORTALEZA18|15 000+|▄ █ ▌BANCAMIGA ▌█ ▄ 5 BTC DISPONIBLES|Venezuela|ONLINE_SELL|211000000000.00|LocalBitcoin|bitcoin|2021-03-11 11:08:56.729981
alfredo_lozada|1000+|PAGOMOVIL|Venezuela|ONLINE_SELL|236739996526.07|LocalBitcoin|bitcoin|2021-03-11 11:08:56.729981
Umbrellacorp28|3000+|PAGOMOVIL|Caracas, Capital District, Venezuela|ONLINE_SELL|266878247790.82|LocalBitcoin|bitcoin|2021-03-11 11:08:56.729981
Sr_vladk|30+|VENEZUELA|Venezuela|ONLINE_SELL|115796737431.23|LocalBitcoin|bitcoin|2021-03-11 11:08:56.729981
Sr_vladk|30+|VENEZUELA|Venezuela|ONLINE_SELL|122763993983.78|LocalBitcoin|bitcoin|2021-03-11 11:08:56.729981
Ampa8695|100+|LEER TERMINOS♥ACEPTANDO NUEVOS Y TERCEROS♥|Venezuela|ONLINE_SELL|99278708178.19|LocalBitcoin|bitcoin|2021-03-11 11:08:56.729981
gabojcv|100+|BOD|Venezuela|ONLINE_SELL|102000000000.00|LocalBitcoin|bitcoin|2021-03-11 11:08:56.729981
andres0823|3000+|VENEZUELA|Venezuela|ONLINE_SELL|102499000000.00|LocalBitcoin|bitcoin|2021-03-11 11:08:56.729981
argenisrgp|30+|VENEZUELA|Venezuela|ONLINE_SELL|102867608054.47|LocalBitcoin|bitcoin|2021-03-11 11:08:56.729981
therick|10 000+|VENEZUELA|Venezuela|ONLINE_SELL|102870700700.00|LocalBitcoin|bitcoin|2021-03-11 11:08:56.729981
The_Realtor|3000+|PROVINCIAL|Venezuela|ONLINE_SELL|102995898565.45|LocalBitcoin|bitcoin|2021-03-11 11:08:56.729981
Joserodolfo2021|100+|PROVINCIAL|Venezuela|ONLINE_SELL|102999105828.22|LocalBitcoin|bitcoin|2021-03-11 11:08:56.729981
victorup8|10 000+|PROVINCIAL|Caracas, Capital District, Venezuela|ONLINE_SELL|103000000000.00|LocalBitcoin|bitcoin|2021-03-11 11:08:56.729981
ManuelMarinR|1000+|MERCANTIL|Maturin 6201, Monagas, Venezuela|ONLINE_SELL|103000000000.00|LocalBitcoin|bitcoin|2021-03-11 11:08:56.729981
mundoglobal|1000+|MERCANTIL|Venezuela|ONLINE_SELL|103166952580.09|LocalBitcoin|bitcoin|2021-03-11 11:08:56.729981
morfeo504|3000+|BANESCO|Venezuela|ONLINE_SELL|103427784978.10|LocalBitcoin|bitcoin|2021-03-11 11:08:56.729981
javigueh73|100+|MERCANTIL|Venezuela|ONLINE_SELL|103600000000.00|LocalBitcoin|bitcoin|2021-03-11 11:08:56.729981
StephaniCuicas|1000+|BANESCO|Venezuela|ONLINE_SELL|103680967681.48|LocalBitcoin|bitcoin|2021-03-11 11:08:56.729981
Jacquii25|3000+|MERCANTIL|Venezuela|ONLINE_SELL|103701496375.84|LocalBitcoin|bitcoin|2021-03-11 11:08:56.729981
Poleman1988|1000+|BANESCO|Venezuela|ONLINE_SELL|103770949477.57|LocalBitcoin|bitcoin|2021-03-11 11:08:56.729981
Nat.Roj18|500+|MERCANTIL|Venezuela|ONLINE_SELL|103900000000.00|LocalBitcoin|bitcoin|2021-03-11 11:08:56.729981
Jhosguar|30+|VENEZUELA|Venezuela|ONLINE_SELL|103915313894.14|LocalBitcoin|bitcoin|2021-03-11 11:08:56.729981
oscr1829|3000+|PROVINCIAL|Venezuela|ONLINE_SELL|103925000000.00|LocalBitcoin|bitcoin|2021-03-11 11:08:56.729981
Angelchira|1000+|BANESCO|United Kingdom|ONLINE_SELL|104000000000.02|LocalBitcoin|bitcoin|2021-03-11 11:08:56.729981
Angelchira|1000+|MERCANTIL|United Kingdom|ONLINE_SELL|104000000000.02|LocalBitcoin|bitcoin|2021-03-11 11:08:56.729981
Jeansanchez|500+|BANESCO|Venezuela|ONLINE_SELL|104100000000.00|LocalBitcoin|bitcoin|2021-03-11 11:08:56.729981
Nat.Roj18|500+|BANESCO|Venezuela|ONLINE_SELL|104100000000.00|LocalBitcoin|bitcoin|2021-03-11 11:08:56.729981
Jacquii25|3000+|PROVINCIAL|Venezuela|ONLINE_SELL|104129131412.44|LocalBitcoin|bitcoin|2021-03-11 11:08:56.729981
Elsatoshi_Dark|30+|VENEZUELA|Caracas, Capital District, Venezuela|ONLINE_SELL|104189267937.54|LocalBitcoin|bitcoin|2021-03-11 11:08:56.729981
ottoniel8|3000+|MERCANTIL|Maracay, Aragua, Venezuela|ONLINE_SELL|104300000000.00|LocalBitcoin|bitcoin|2021-03-11 11:08:56.729981
slaiseca|3000+|MERCANTIL|Venezuela|ONLINE_SELL|104399889000.00|LocalBitcoin|bitcoin|2021-03-11 11:08:56.729981
gheremberg|3000+|MERCANTIL|Caracas, Capital District, Venezuela|ONLINE_SELL|104400000000.00|LocalBitcoin|bitcoin|2021-03-11 11:08:56.729981
Daniel01010|1000+|MERCANTIL|Venezuela|ONLINE_SELL|104480000000.00|LocalBitcoin|bitcoin|2021-03-11 11:08:56.729981
Totolov|20 000+|MERCANTIL|Venezuela|ONLINE_SELL|104490000000.00|LocalBitcoin|bitcoin|2021-03-11 11:08:56.729981
venemarket|3000+|PROVINCIAL|Merida, Mérida, Venezuela|ONLINE_SELL|104490000000.00|LocalBitcoin|bitcoin|2021-03-11 11:08:56.729981
venemarket|3000+|MERCANTIL|Mérida, Venezuela|ONLINE_SELL|104490000000.00|LocalBitcoin|bitcoin|2021-03-11 11:08:56.729981
mig74|1000+|MERCANTIL|Venezuela|ONLINE_SELL|104499990000.00|LocalBitcoin|bitcoin|2021-03-11 11:08:56.729981
Aracely15|1000+|PAGOMOVIL|Venezuela|ONLINE_SELL|104500000000.00|LocalBitcoin|bitcoin|2021-03-11 11:08:56.729981
Joselox29|1000+|PROVINCIAL|Venezuela|ONLINE_SELL|104500000000.00|LocalBitcoin|bitcoin|2021-03-11 11:08:56.729981
robertoc01|30+|BANESCO|Venezuela|ONLINE_SELL|104509521834.89|LocalBitcoin|bitcoin|2021-03-11 11:08:56.729981
simonn5|100+|MERCANTIL|Caracas, Capital District, Venezuela|ONLINE_SELL|104518271130.18|LocalBitcoin|bitcoin|2021-03-11 11:08:56.729981
valentina2002|100+|VENEZ-MERCA-BBVA máx 30000000|Puerto La Cruz, Anzoategui, Venezuela|ONLINE_SELL|104538721292.08|LocalBitcoin|bitcoin|2021-03-11 11:08:56.729981
jquereguan|1000+|BOD|Venezuela|ONLINE_SELL|104556766449.05|LocalBitcoin|bitcoin|2021-03-11 11:08:56.729981
Joselox29|1000+|BANCARIBE|Venezuela|ONLINE_SELL|104600000000.00|LocalBitcoin|bitcoin|2021-03-11 11:08:56.729981
jquereguan|1000+|MERCANTIL|Venezuela|ONLINE_SELL|104616273134.00|LocalBitcoin|bitcoin|2021-03-11 11:08:56.729981
Wizzardu|70+|MERCANTIL|Venezuela|ONLINE_SELL|104616273134.00|LocalBitcoin|bitcoin|2021-03-11 11:08:56.729981
Joselox29|1000+|VENEZUELA|Venezuela|ONLINE_SELL|104700000000.00|LocalBitcoin|bitcoin|2021-03-11 11:08:56.729981
gtulio1968|20 000+|BANESCO|Venezuela|ONLINE_SELL|104750000000.00|LocalBitcoin|bitcoin|2021-03-11 11:08:56.729981
albertomartinez1991|500+|MERCANTIL|Venezuela|ONLINE_SELL|104770583967.35|LocalBitcoin|bitcoin|2021-03-11 11:08:56.729981
Mavaes|100+|BANESCO|Venezuela|ONLINE_SELL|104770583967.35|LocalBitcoin|bitcoin|2021-03-11 11:08:56.729981
gustavoilich|15 000+|MERCANTIL|Merida, Mérida, Venezuela|ONLINE_SELL|104800000000.00|LocalBitcoin|bitcoin|2021-03-11 11:08:56.729981
gustavoilich|15 000+|BANESCO|Merida, Mérida, Venezuela|ONLINE_SELL|104800000000.00|LocalBitcoin|bitcoin|2021-03-11 11:08:56.729981
rivers5000|1000+|VENEZUELA|Venezuela|ONLINE_SELL|104800000000.00|LocalBitcoin|bitcoin|2021-03-11 11:08:56.729981
rivers5000|1000+|PROVINCIAL|Venezuela|ONLINE_SELL|104800000000.00|LocalBitcoin|bitcoin|2021-03-11 11:08:56.729981
Yoshincha|500+|MERCANTIL|Venezuela|ONLINE_SELL|104828066700.00|LocalBitcoin|bitcoin|2021-03-11 11:08:56.729981
lero06|3000+|MERCANTIL|Venezuela|ONLINE_SELL|104889000000.00|LocalBitcoin|bitcoin|2021-03-11 11:08:56.729981
WinstonManzaba|1000+|BOD|Caracas, Capital District, Venezuela|ONLINE_SELL|104898980000.00|LocalBitcoin|bitcoin|2021-03-11 11:08:56.729981
gustavoilich|15 000+|PROVINCIAL|Mérida, Venezuela|ONLINE_SELL|104900000000.00|LocalBitcoin|bitcoin|2021-03-11 11:08:56.729981
orianita22|3000+|MERCANTIL|Venezuela|ONLINE_SELL|104900000000.00|LocalBitcoin|bitcoin|2021-03-11 11:08:56.729981
venemarket|3000+|BANESCO|Merida, Mérida, Venezuela|ONLINE_SELL|104917900000.00|LocalBitcoin|bitcoin|2021-03-11 11:08:56.729981
yanez.jl|100+|MERCANTIL|Venezuela|ONLINE_SELL|104965873500.00|LocalBitcoin|bitcoin|2021-03-11 11:08:56.729981
