username|trade_count|bank_name|location_string|trade_type|temp_price|source|coin|Timestamp
GerardoSilva|0|PETRO|Valencia, Carabobo, Venezuela|ONLINE_BUY|106790324519.91|LocalBitcoin|bitcoin|2021-03-11 11:12:47.789152
aeroblue|0|MERCANTIL|Venezuela|ONLINE_BUY|104002625285.46|LocalBitcoin|bitcoin|2021-03-11 11:12:47.789152
oussamasaade|1|BANESCO|Venezuela|ONLINE_BUY|101981345768.00|LocalBitcoin|bitcoin|2021-03-11 11:12:47.789152
cristianmantilla|2|BANESCO|Venezuela|ONLINE_BUY|100786049245.70|LocalBitcoin|bitcoin|2021-03-11 11:12:47.789152
prfranklin01|0|MERCANTIL|Valencia 2001, Carabobo, Venezuela|ONLINE_BUY|43800000000.00|LocalBitcoin|bitcoin|2021-03-11 11:12:47.789152
Luisacordero1|0|BANESCO|Venezuela|ONLINE_BUY|103466529278.83|LocalBitcoin|bitcoin|2021-03-11 11:12:47.789152
JhonyWhite|0|VENEZUELA|Caracas, Capital District, Venezuela|ONLINE_BUY|91136321126.43|LocalBitcoin|bitcoin|2021-03-11 11:12:47.789152
anderson21112529|0|BANESCO|Venezuela|ONLINE_BUY|80000000.00|LocalBitcoin|bitcoin|2021-03-11 11:12:47.789152
yumayuza|1000+|MERCANTIL|Valencia 2001, Carabobo, Venezuela|ONLINE_BUY|108314000000.00|LocalBitcoin|bitcoin|2021-03-11 11:12:47.789152
louraylin|1000+|VENEZUELA|Venezuela|ONLINE_BUY|106147009311.96|LocalBitcoin|bitcoin|2021-03-11 11:12:47.789152
Josephnjeru|3000+||Venezuela|ONLINE_BUY|105630410475.61|LocalBitcoin|bitcoin|2021-03-11 11:12:47.789152
gabostark1|10 000+|BOD|Venezuela|ONLINE_BUY|103000100000.00|LocalBitcoin|bitcoin|2021-03-11 11:12:47.789152
quan28ve|20 000+|BANESCO|Venezuela|ONLINE_BUY|102850000000.00|LocalBitcoin|bitcoin|2021-03-11 11:12:47.789152
btcmok88|40 000+|BANESCO|Venezuela|ONLINE_BUY|102800000999.99|LocalBitcoin|bitcoin|2021-03-11 11:12:47.789152
lijianchang|15 000+|BANESCO|Venezuela|ONLINE_BUY|102800001000.00|LocalBitcoin|bitcoin|2021-03-11 11:12:47.789152
Mantang|20 000+|PROVINCIAL|Venezuela|ONLINE_BUY|102511000999.00|LocalBitcoin|bitcoin|2021-03-11 11:12:47.789152
Bitcoins.casadecambio|3000+|BANESCO|Caracas, Capital District, Venezuela|ONLINE_BUY|102500000000.00|LocalBitcoin|bitcoin|2021-03-11 11:12:47.789152
btcmok88|40 000+|PROVINCIAL|Venezuela|ONLINE_BUY|102400000999.99|LocalBitcoin|bitcoin|2021-03-11 11:12:47.789152
lijianchang|15 000+|PROVINCIAL|Venezuela|ONLINE_BUY|102400001000.00|LocalBitcoin|bitcoin|2021-03-11 11:12:47.789152
chaohong|3000+|BANESCO|Venezuela|ONLINE_BUY|102200555999.00|LocalBitcoin|bitcoin|2021-03-11 11:12:47.789152
edu0406|3000+|MERCANTIL|Venezuela|ONLINE_BUY|102200000000.00|LocalBitcoin|bitcoin|2021-03-11 11:12:47.789152
eligioclimich|1000+|PROVINCIAL|Venezuela|ONLINE_BUY|101965460460.28|LocalBitcoin|bitcoin|2021-03-11 11:12:47.789152
Mantang|20 000+|BANESCO|Venezuela|ONLINE_BUY|101911588999.00|LocalBitcoin|bitcoin|2021-03-11 11:12:47.789152
yulver|10 000+|VENEZUELA|Venezuela|ONLINE_BUY|101825000000.00|LocalBitcoin|bitcoin|2021-03-11 11:12:47.789152
tiosimon|15 000+|BOD|Caracas, Capital District, Venezuela|ONLINE_BUY|101820000000.00|LocalBitcoin|bitcoin|2021-03-11 11:12:47.789152
cenwuhaoye|40 000+|BANESCO|Venezuela|ONLINE_BUY|101816000000.00|LocalBitcoin|bitcoin|2021-03-11 11:12:47.789152
Mantang|20 000+|BANESCO|Venezuela|ONLINE_BUY|101811366999.00|LocalBitcoin|bitcoin|2021-03-11 11:12:47.789152
kamasado|3000+|PROVINCIAL|Venezuela|ONLINE_BUY|101800091620.00|LocalBitcoin|bitcoin|2021-03-11 11:12:47.789152
btcmok88|40 000+|VENEZUELA|Venezuela|ONLINE_BUY|101800000999.99|LocalBitcoin|bitcoin|2021-03-11 11:12:47.789152
fhc1011|1000+|BANESCO|Venezuela|ONLINE_BUY|101800000000.00|LocalBitcoin|bitcoin|2021-03-11 11:12:47.789152
Jesusnd|1000+|PROVINCIAL|Venezuela|ONLINE_BUY|101800000000.00|LocalBitcoin|bitcoin|2021-03-11 11:12:47.789152
Jesusnd|1000+|MERCANTIL|Venezuela|ONLINE_BUY|101800000000.00|LocalBitcoin|bitcoin|2021-03-11 11:12:47.789152
Flinkiflin|1000+|VENEZUELA|Caracas, Capital District, Venezuela|ONLINE_BUY|101760000000.00|LocalBitcoin|bitcoin|2021-03-11 11:12:47.789152
lijianchang|15 000+|VENEZUELA|Venezuela|ONLINE_BUY|101750001000.00|LocalBitcoin|bitcoin|2021-03-11 11:12:47.789152
CRECELCA|3000+|VENEZUELA|Venezuela|ONLINE_BUY|101750000000.00|LocalBitcoin|bitcoin|2021-03-11 11:12:47.789152
sensan1|1000+|VENEZUELA|Guayana City, Bolívar, Venezuela|ONLINE_BUY|101720000000.00|LocalBitcoin|bitcoin|2021-03-11 11:12:47.789152
Mantang|20 000+|PROVINCIAL|Venezuela|ONLINE_BUY|101711588999.00|LocalBitcoin|bitcoin|2021-03-11 11:12:47.789152
Yannel2008|20 000+|BANESCO|Venezuela|ONLINE_BUY|101710000000.00|LocalBitcoin|bitcoin|2021-03-11 11:12:47.789152
atimuziotti|30 000+|BANESCO|Venezuela|ONLINE_BUY|101709000000.00|LocalBitcoin|bitcoin|2021-03-11 11:12:47.789152
pejagobla|40 000+|BANESCO|Venezuela|ONLINE_BUY|101708000000.00|LocalBitcoin|bitcoin|2021-03-11 11:12:47.789152
chaohong|3000+|BANESCO|Venezuela|ONLINE_BUY|101705555999.00|LocalBitcoin|bitcoin|2021-03-11 11:12:47.789152
sensan1|1000+|VENEZUELA|Caracas, Capital District, Venezuela|ONLINE_BUY|101701000000.00|LocalBitcoin|bitcoin|2021-03-11 11:12:47.789152
davidfilms|3000+|MERCANTIL|Venezuela|ONLINE_BUY|101700000000.00|LocalBitcoin|bitcoin|2021-03-11 11:12:47.789152
kennypual|3000+|BANESCO|Venezuela|ONLINE_BUY|101690000000.00|LocalBitcoin|bitcoin|2021-03-11 11:12:47.789152
Anderduranv|10 000+|BANESCO|Venezuela|ONLINE_BUY|101675000000.00|LocalBitcoin|bitcoin|2021-03-11 11:12:47.789152
my24|15 000+|VENEZUELA|Venezuela|ONLINE_BUY|101650000000.00|LocalBitcoin|bitcoin|2021-03-11 11:12:47.789152
jose1168|3000+|BOD|Venezuela|ONLINE_BUY|101643802856.30|LocalBitcoin|bitcoin|2021-03-11 11:12:47.789152
Mantang|20 000+|BANESCO|Venezuela|ONLINE_BUY|101611500999.00|LocalBitcoin|bitcoin|2021-03-11 11:12:47.789152
jeanthony6|15 000+|BOD|Venezuela|ONLINE_BUY|101605000999.00|LocalBitcoin|bitcoin|2021-03-11 11:12:47.789152
Pedronabi|3000+|BOD|Venezuela|ONLINE_BUY|101600000000.00|LocalBitcoin|bitcoin|2021-03-11 11:12:47.789152
ROYLEE12|3000+|PROVINCIAL|Venezuela|ONLINE_BUY|101600000000.00|LocalBitcoin|bitcoin|2021-03-11 11:12:47.789152
FraymarNoguera|15 000+|MERCANTIL|Caracas, Capital District, Venezuela|ONLINE_BUY|101555000000.00|LocalBitcoin|bitcoin|2021-03-11 11:12:47.789152
fofo_113|3000+|MERCANTIL|Venezuela|ONLINE_BUY|101538765000.00|LocalBitcoin|bitcoin|2021-03-11 11:12:47.789152
Angel1288|20 000+|BOD|Carabobo, Venezuela|ONLINE_BUY|101531248565.09|LocalBitcoin|bitcoin|2021-03-11 11:12:47.789152
jompu|3000+|BANESCO|Caracas, Capital District, Venezuela|ONLINE_BUY|101515000000.00|LocalBitcoin|bitcoin|2021-03-11 11:12:47.789152
Mantang|20 000+|BANESCO|Venezuela|ONLINE_BUY|101511500999.00|LocalBitcoin|bitcoin|2021-03-11 11:12:47.789152
fengkevin|15 000+|VENEZUELA|Venezuela|ONLINE_BUY|101500000000.00|LocalBitcoin|bitcoin|2021-03-11 11:12:47.789152
davidzerpav|3000+|MERCANTIL|Lecheria, Anzoategui, Venezuela|ONLINE_BUY|101500000000.00|LocalBitcoin|bitcoin|2021-03-11 11:12:47.789152
Mantang|20 000+|MERCANTIL|Venezuela|ONLINE_BUY|101411500999.00|LocalBitcoin|bitcoin|2021-03-11 11:12:47.789152
panchofranco1|50 000+|MERCANTIL|Coro 4101, Falcón, Venezuela|ONLINE_BUY|101400000500.00|LocalBitcoin|bitcoin|2021-03-11 11:12:47.789152
fofo_113|3000+|PROVINCIAL|Venezuela|ONLINE_BUY|101367632250.00|LocalBitcoin|bitcoin|2021-03-11 11:12:47.789152
LuisLopez10|15 000+|BANESCO|Venezuela|ONLINE_BUY|101350000000.00|LocalBitcoin|bitcoin|2021-03-11 11:12:47.789152
tanglin80|10 000+|BANESCO|Maracaibo, Zulia, Venezuela|ONLINE_BUY|101322145252.32|LocalBitcoin|bitcoin|2021-03-11 11:12:47.789152
Mantang|20 000+|MERCANTIL|Venezuela|ONLINE_BUY|101311500999.00|LocalBitcoin|bitcoin|2021-03-11 11:12:47.789152
my24|15 000+|PROVINCIAL|Venezuela|ONLINE_BUY|101260000000.00|LocalBitcoin|bitcoin|2021-03-11 11:12:47.789152
Bujj|10 000+|BANESCO|Caracas, Capital District, Venezuela|ONLINE_BUY|101260000000.00|LocalBitcoin|bitcoin|2021-03-11 11:12:47.789152
tradecashvzla|3000+|BANESCO|Venezuela|ONLINE_BUY|101251000000.00|LocalBitcoin|bitcoin|2021-03-11 11:12:47.789152
josenoguera|20 000+|PROVINCIAL|Caracas, Capital District, Venezuela|ONLINE_BUY|101239000000.00|LocalBitcoin|bitcoin|2021-03-11 11:12:47.789152
Jescarr|3000+|PROVINCIAL|Venezuela|ONLINE_BUY|101143160000.00|LocalBitcoin|bitcoin|2021-03-11 11:12:47.789152
ROYLEE12|3000+|BANESCO|Venezuela|ONLINE_BUY|101100000000.00|LocalBitcoin|bitcoin|2021-03-11 11:12:47.789152
JhonathanPastrana|3000+|VENEZUELA|Puerto La Cruz, Anzoategui, Venezuela|ONLINE_BUY|101100000000.00|LocalBitcoin|bitcoin|2021-03-11 11:12:47.789152
bitdelnogal|3000+|PROVINCIAL|Caracas, Capital District, Venezuela|ONLINE_BUY|101032100100.00|LocalBitcoin|bitcoin|2021-03-11 11:12:47.789152
bitdelnogal|3000+|MERCANTIL|Caracas, Capital District, Venezuela|ONLINE_BUY|101032100100.00|LocalBitcoin|bitcoin|2021-03-11 11:12:47.789152
lero06|3000+|MERCANTIL|Venezuela|ONLINE_BUY|101010000000.00|LocalBitcoin|bitcoin|2021-03-11 11:12:47.789152
kross000|50 000+|MERCANTIL|Porlamar, Nueva Esparta, Venezuela|ONLINE_BUY|101005999999.99|LocalBitcoin|bitcoin|2021-03-11 11:12:47.789152
HUGORAFA|3000+|VENEZUELA|Maturin 6201, Monagas, Venezuela|ONLINE_BUY|101000487648.35|LocalBitcoin|bitcoin|2021-03-11 11:12:47.789152
3scalant3|3000+|MERCANTIL|Caracas, Capital District, Venezuela|ONLINE_BUY|101000000000.00|LocalBitcoin|bitcoin|2021-03-11 11:12:47.789152
prjosuearevalo|1000+|MERCANTIL|Venezuela|ONLINE_BUY|101000000000.00|LocalBitcoin|bitcoin|2021-03-11 11:12:47.789152
Rafaelsegundo2020|3000+|MERCANTIL|Zulia, Venezuela|ONLINE_BUY|101000000000.00|LocalBitcoin|bitcoin|2021-03-11 11:12:47.789152
Rafaelsegundo2020|3000+|BOD|Zulia, Venezuela|ONLINE_BUY|101000000000.00|LocalBitcoin|bitcoin|2021-03-11 11:12:47.789152
dluisdani|100+|VENEZUELA|Bolívar, Venezuela|ONLINE_BUY|101000000000.00|LocalBitcoin|bitcoin|2021-03-11 11:12:47.789152
JeanPacheco|30 000+|MERCANTIL|Venezuela|ONLINE_BUY|100990000000.00|LocalBitcoin|bitcoin|2021-03-11 11:12:47.789152
panchofranco1|50 000+|MERCANTIL|Coro 4101, Falcón, Venezuela|ONLINE_BUY|100990000500.00|LocalBitcoin|bitcoin|2021-03-11 11:12:47.789152
patriciaVivas|10 000+|BANESCO|Venezuela|ONLINE_BUY|100985500000.00|LocalBitcoin|bitcoin|2021-03-11 11:12:47.789152
JR17|3000+|BANESCO|Venezuela|ONLINE_BUY|100982000000.00|LocalBitcoin|bitcoin|2021-03-11 11:12:47.789152
amaruhern1964|10 000+|BANESCO|Venezuela|ONLINE_BUY|100980000000.00|LocalBitcoin|bitcoin|2021-03-11 11:12:47.789152
ericarueda|15 000+|BANESCO|Venezuela|ONLINE_BUY|100961000000.00|LocalBitcoin|bitcoin|2021-03-11 11:12:47.789152
richart85|3000+|PROVINCIAL|Caracas, Capital District, Venezuela|ONLINE_BUY|100955000000.00|LocalBitcoin|bitcoin|2021-03-11 11:12:47.789152
josenoguera|20 000+|PROVINCIAL|Venezuela|ONLINE_BUY|100950100000.00|LocalBitcoin|bitcoin|2021-03-11 11:12:47.789152
ReinaBTC|3000+|PROVINCIAL|Caracas, Capital District, Venezuela|ONLINE_BUY|100950000000.00|LocalBitcoin|bitcoin|2021-03-11 11:12:47.789152
hectorin82|1000+|BOD|Caracas, Capital District, Venezuela|ONLINE_BUY|100930000000.00|LocalBitcoin|bitcoin|2021-03-11 11:12:47.789152
celc91|10 000+|PROVINCIAL|Venezuela|ONLINE_BUY|100910000000.00|LocalBitcoin|bitcoin|2021-03-11 11:12:47.789152
robertmartinez1006|3000+|VENEZUELA|Venezuela|ONLINE_BUY|100900000000.00|LocalBitcoin|bitcoin|2021-03-11 11:12:47.789152
nefer15|1000+|VENEZUELA|Venezuela|ONLINE_BUY|100900000000.00|LocalBitcoin|bitcoin|2021-03-11 11:12:47.789152
sembtcven|15 000+|VENEZUELA|Venezuela|ONLINE_BUY|100806000003.00|LocalBitcoin|bitcoin|2021-03-11 11:12:47.789152
kross000|50 000+|VENEZUELA|Porlamar, Nueva Esparta, Venezuela|ONLINE_BUY|100800999999.99|LocalBitcoin|bitcoin|2021-03-11 11:12:47.789152
mariolfp24|1000+|MERCANTIL|Venezuela|ONLINE_BUY|100786049245.70|LocalBitcoin|bitcoin|2021-03-11 11:12:47.789152
panchofranco1|50 000+|MERCANTIL|Coro 4101, Falcón, Venezuela|ONLINE_BUY|100720000500.00|LocalBitcoin|bitcoin|2021-03-11 11:12:47.789152
tekasito|20 000+|BANESCO|Lara, Venezuela|ONLINE_BUY|100464391641.72|LocalBitcoin|bitcoin|2021-03-11 11:12:47.789152
Makosrafa|500+|MERCANTIL|Venezuela|ONLINE_BUY|100400000000.00|LocalBitcoin|bitcoin|2021-03-11 11:12:47.789152
vengamers|3000+|BANESCO|Venezuela|ONLINE_BUY|100268500000.00|LocalBitcoin|bitcoin|2021-03-11 11:12:47.789152
vengamers|3000+|VENEZUELA|Venezuela|ONLINE_BUY|100268500000.00|LocalBitcoin|bitcoin|2021-03-11 11:12:47.789152
javargas24|30 000+|BOD|Venezuela|ONLINE_BUY|100200000000.00|LocalBitcoin|bitcoin|2021-03-11 11:12:47.789152
desireegfl|1000+|BANESCO|Venezuela|ONLINE_BUY|100110682254.21|LocalBitcoin|bitcoin|2021-03-11 11:12:47.789152
camiloernesto|3000+|VENEZUELA|Caracas, Capital District, Venezuela|ONLINE_BUY|100080000000.00|LocalBitcoin|bitcoin|2021-03-11 11:12:47.789152
Robinbert|3000+|PROVINCIAL|Lara, Venezuela|ONLINE_BUY|100005000000.00|LocalBitcoin|bitcoin|2021-03-11 11:12:47.789152
camiloernesto|3000+|VENEZUELA|Caracas, Capital District, Venezuela|ONLINE_BUY|100000000010.00|LocalBitcoin|bitcoin|2021-03-11 11:12:47.789152
Sneiderpert2|1000+|BOD|Venezuela|ONLINE_BUY|100000000000.00|LocalBitcoin|bitcoin|2021-03-11 11:12:47.789152
rodrigjc|3000+|PAGOMOVIL|Valencia, Carabobo, Venezuela|ONLINE_SELL|160000000000.00|LocalBitcoin|bitcoin|2021-03-11 11:13:20.783208
Umbrellacorp28|3000+|PAGOMOVIL|Caracas, Capital District, Venezuela|ONLINE_SELL|171550722120.34|LocalBitcoin|bitcoin|2021-03-11 11:13:20.783208
Haleyariza|12|BANESCO|Venezuela|ONLINE_SELL|171550722120.34|LocalBitcoin|bitcoin|2021-03-11 11:13:20.783208
FORTALEZA18|15 000+|MERCANTIL|Venezuela|ONLINE_SELL|204000000000.00|LocalBitcoin|bitcoin|2021-03-11 11:13:20.783208
FORTALEZA18|15 000+|BANESCO|Venezuela|ONLINE_SELL|205000000000.00|LocalBitcoin|bitcoin|2021-03-11 11:13:20.783208
FORTALEZA18|15 000+|PROVINCIAL|Venezuela|ONLINE_SELL|206000000000.00|LocalBitcoin|bitcoin|2021-03-11 11:13:20.783208
FORTALEZA18|15 000+|BVC|Venezuela|ONLINE_SELL|207000000000.00|LocalBitcoin|bitcoin|2021-03-11 11:13:20.783208
FORTALEZA18|15 000+|BOD|Venezuela|ONLINE_SELL|208000000000.00|LocalBitcoin|bitcoin|2021-03-11 11:13:20.783208
FORTALEZA18|15 000+|BNC|Venezuela|ONLINE_SELL|209000000000.00|LocalBitcoin|bitcoin|2021-03-11 11:13:20.783208
FORTALEZA18|15 000+|BANCARIBE|Venezuela|ONLINE_SELL|210000000000.00|LocalBitcoin|bitcoin|2021-03-11 11:13:20.783208
FORTALEZA18|15 000+|▄ █ ▌BANCAMIGA ▌█ ▄ 5 BTC DISPONIBLES|Venezuela|ONLINE_SELL|211000000000.00|LocalBitcoin|bitcoin|2021-03-11 11:13:20.783208
alfredo_lozada|1000+|PAGOMOVIL|Venezuela|ONLINE_SELL|236739996526.07|LocalBitcoin|bitcoin|2021-03-11 11:13:20.783208
Umbrellacorp28|3000+|PAGOMOVIL|Caracas, Capital District, Venezuela|ONLINE_SELL|268048003313.03|LocalBitcoin|bitcoin|2021-03-11 11:13:20.783208
Sr_vladk|30+|VENEZUELA|Venezuela|ONLINE_SELL|115796737431.23|LocalBitcoin|bitcoin|2021-03-11 11:13:20.783208
Sr_vladk|30+|VENEZUELA|Venezuela|ONLINE_SELL|123302081523.99|LocalBitcoin|bitcoin|2021-03-11 11:13:20.783208
Ampa8695|100+|LEER TERMINOS♥ACEPTANDO NUEVOS Y TERCEROS♥|Venezuela|ONLINE_SELL|99713857232.45|LocalBitcoin|bitcoin|2021-03-11 11:13:20.783208
andres0823|3000+|VENEZUELA|Venezuela|ONLINE_SELL|102499000000.00|LocalBitcoin|bitcoin|2021-03-11 11:13:20.783208
argenisrgp|30+|VENEZUELA|Venezuela|ONLINE_SELL|102867608054.47|LocalBitcoin|bitcoin|2021-03-11 11:13:20.783208
yapoo|3000+|VENEZUELA|Caracas, Capital District, Venezuela|ONLINE_SELL|102868000000.00|LocalBitcoin|bitcoin|2021-03-11 11:13:20.783208
therick|10 000+|VENEZUELA|Venezuela|ONLINE_SELL|102870700700.00|LocalBitcoin|bitcoin|2021-03-11 11:13:20.783208
The_Realtor|3000+|PROVINCIAL|Venezuela|ONLINE_SELL|102995898565.45|LocalBitcoin|bitcoin|2021-03-11 11:13:20.783208
yapoo|3000+|BANESCO|Caracas, Capital District, Venezuela|ONLINE_SELL|103000000000.00|LocalBitcoin|bitcoin|2021-03-11 11:13:20.783208
cyadvans|1000+|MERCANTIL|Venezuela|ONLINE_SELL|103000000000.00|LocalBitcoin|bitcoin|2021-03-11 11:13:20.783208
ManuelMarinR|1000+|MERCANTIL|Maturin 6201, Monagas, Venezuela|ONLINE_SELL|103000000000.00|LocalBitcoin|bitcoin|2021-03-11 11:13:20.783208
morfeo504|3000+|BANESCO|Venezuela|ONLINE_SELL|103427784978.10|LocalBitcoin|bitcoin|2021-03-11 11:13:20.783208
mundoglobal|1000+|MERCANTIL|Venezuela|ONLINE_SELL|103466529278.83|LocalBitcoin|bitcoin|2021-03-11 11:13:20.783208
guillenfv|100+|BANESCO|Venezuela|ONLINE_SELL|103573748480.15|LocalBitcoin|bitcoin|2021-03-11 11:13:20.783208
StephaniCuicas|1000+|BANESCO|Venezuela|ONLINE_SELL|103680967681.48|LocalBitcoin|bitcoin|2021-03-11 11:13:20.783208
StephaniCuicas|1000+|BANESCO|Venezuela|ONLINE_SELL|103680967681.48|LocalBitcoin|bitcoin|2021-03-11 11:13:20.783208
ratloon|1000+|MERCANTIL|Venezuela|ONLINE_SELL|103900000000.00|LocalBitcoin|bitcoin|2021-03-11 11:13:20.783208
Nat.Roj18|500+|MERCANTIL|Venezuela|ONLINE_SELL|103900000000.00|LocalBitcoin|bitcoin|2021-03-11 11:13:20.783208
oscr1829|3000+|PROVINCIAL|Venezuela|ONLINE_SELL|103925000000.00|LocalBitcoin|bitcoin|2021-03-11 11:13:20.783208
Jacquii25|3000+|MERCANTIL|Venezuela|ONLINE_SELL|104002625285.46|LocalBitcoin|bitcoin|2021-03-11 11:13:20.783208
enviaya|500+|BANESCO|Caracas, Capital District, Venezuela|ONLINE_SELL|104002625285.46|LocalBitcoin|bitcoin|2021-03-11 11:13:20.783208
Jeansanchez|500+|BANESCO|Venezuela|ONLINE_SELL|104100000000.00|LocalBitcoin|bitcoin|2021-03-11 11:13:20.783208
Nat.Roj18|500+|BANESCO|Venezuela|ONLINE_SELL|104100000000.00|LocalBitcoin|bitcoin|2021-03-11 11:13:20.783208
Jacquii25|3000+|PROVINCIAL|Venezuela|ONLINE_SELL|104129131412.44|LocalBitcoin|bitcoin|2021-03-11 11:13:20.783208
lero06|3000+|MERCANTIL|Venezuela|ONLINE_SELL|104189000000.00|LocalBitcoin|bitcoin|2021-03-11 11:13:20.783208
Poleman1988|1000+|BANESCO|Venezuela|ONLINE_SELL|104217063688.11|LocalBitcoin|bitcoin|2021-03-11 11:13:20.783208
Jhosguar|30+|VENEZUELA|Venezuela|ONLINE_SELL|104217063688.11|LocalBitcoin|bitcoin|2021-03-11 11:13:20.783208
ottoniel8|3000+|MERCANTIL|Maracay, Aragua, Venezuela|ONLINE_SELL|104300000000.00|LocalBitcoin|bitcoin|2021-03-11 11:13:20.783208
slaiseca|3000+|MERCANTIL|Venezuela|ONLINE_SELL|104399889000.00|LocalBitcoin|bitcoin|2021-03-11 11:13:20.783208
gheremberg|3000+|MERCANTIL|Caracas, Capital District, Venezuela|ONLINE_SELL|104400000000.00|LocalBitcoin|bitcoin|2021-03-11 11:13:20.783208
Angelchira|1000+|BANESCO|United Kingdom|ONLINE_SELL|104455842974.54|LocalBitcoin|bitcoin|2021-03-11 11:13:20.783208
Angelchira|1000+|MERCANTIL|United Kingdom|ONLINE_SELL|104455842974.54|LocalBitcoin|bitcoin|2021-03-11 11:13:20.783208
Daniel01010|1000+|MERCANTIL|Venezuela|ONLINE_SELL|104480000000.00|LocalBitcoin|bitcoin|2021-03-11 11:13:20.783208
Totolov|20 000+|MERCANTIL|Venezuela|ONLINE_SELL|104490000000.00|LocalBitcoin|bitcoin|2021-03-11 11:13:20.783208
venemarket|3000+|PROVINCIAL|Merida, Mérida, Venezuela|ONLINE_SELL|104490000000.00|LocalBitcoin|bitcoin|2021-03-11 11:13:20.783208
venemarket|3000+|MERCANTIL|Mérida, Venezuela|ONLINE_SELL|104490000000.00|LocalBitcoin|bitcoin|2021-03-11 11:13:20.783208
mig74|1000+|MERCANTIL|Venezuela|ONLINE_SELL|104499990000.00|LocalBitcoin|bitcoin|2021-03-11 11:13:20.783208
Joselox29|1000+|BANESCO|Venezuela|ONLINE_SELL|104500000000.00|LocalBitcoin|bitcoin|2021-03-11 11:13:20.783208
Aracely15|1000+|PAGOMOVIL|Venezuela|ONLINE_SELL|104500000000.00|LocalBitcoin|bitcoin|2021-03-11 11:13:20.783208
Joselox29|1000+|PROVINCIAL|Venezuela|ONLINE_SELL|104500000000.00|LocalBitcoin|bitcoin|2021-03-11 11:13:20.783208
valentina2002|100+|VENEZ-MERCA-BBVA máx 30000000|Puerto La Cruz, Anzoategui, Venezuela|ONLINE_SELL|104538721292.08|LocalBitcoin|bitcoin|2021-03-11 11:13:20.783208
Joselox29|1000+|BANCARIBE|Venezuela|ONLINE_SELL|104600000000.00|LocalBitcoin|bitcoin|2021-03-11 11:13:20.783208
Elsatoshi_Dark|30+|VENEZUELA|Caracas, Capital District, Venezuela|ONLINE_SELL|104645940493.41|LocalBitcoin|bitcoin|2021-03-11 11:13:20.783208
Joselox29|1000+|VENEZUELA|Venezuela|ONLINE_SELL|104700000000.00|LocalBitcoin|bitcoin|2021-03-11 11:13:20.783208
gtulio1968|20 000+|BANESCO|Venezuela|ONLINE_SELL|104750000000.00|LocalBitcoin|bitcoin|2021-03-11 11:13:20.783208
venemarket|3000+|BANESCO|Merida, Mérida, Venezuela|ONLINE_SELL|104800000000.00|LocalBitcoin|bitcoin|2021-03-11 11:13:20.783208
gustavoilich|15 000+|MERCANTIL|Merida, Mérida, Venezuela|ONLINE_SELL|104800000000.00|LocalBitcoin|bitcoin|2021-03-11 11:13:20.783208
gustavoilich|15 000+|BANESCO|Merida, Mérida, Venezuela|ONLINE_SELL|104800000000.00|LocalBitcoin|bitcoin|2021-03-11 11:13:20.783208
rivers5000|1000+|VENEZUELA|Venezuela|ONLINE_SELL|104800000000.00|LocalBitcoin|bitcoin|2021-03-11 11:13:20.783208
