username|trade_count|bank_name|location_string|trade_type|temp_price|source|coin|Timestamp
Mantang|20 000+|BANESCO|Venezuela|ONLINE_BUY|101911588999.00|LocalBitcoin|bitcoin|2021-03-11 10:54:27.512265
Mantang|20 000+|BANESCO|Venezuela|ONLINE_BUY|101811366999.00|LocalBitcoin|bitcoin|2021-03-11 10:54:27.512265
BtcGoldMaster|10 000+|BANESCO|Venezuela|ONLINE_BUY|101780000000.00|LocalBitcoin|bitcoin|2021-03-11 10:54:27.512265
Mantang|20 000+|PROVINCIAL|Venezuela|ONLINE_BUY|101711588999.00|LocalBitcoin|bitcoin|2021-03-11 10:54:27.512265
atimuziotti|30 000+|BANESCO|Venezuela|ONLINE_BUY|101709000000.00|LocalBitcoin|bitcoin|2021-03-11 10:54:27.512265
pejagobla|40 000+|BANESCO|Venezuela|ONLINE_BUY|101708000000.00|LocalBitcoin|bitcoin|2021-03-11 10:54:27.512265
BtcGoldMaster|10 000+|BANESCO|Venezuela|ONLINE_BUY|101700000000.00|LocalBitcoin|bitcoin|2021-03-11 10:54:27.512265
Luisluismcl|3000+|MERCANTIL|Venezuela|ONLINE_BUY|101700000000.00|LocalBitcoin|bitcoin|2021-03-11 10:54:27.512265
davidzerpav|3000+|MERCANTIL|Lecheria, Anzoategui, Venezuela|ONLINE_BUY|101700000000.00|LocalBitcoin|bitcoin|2021-03-11 10:54:27.512265
davidfilms|3000+|MERCANTIL|Venezuela|ONLINE_BUY|101700000000.00|LocalBitcoin|bitcoin|2021-03-11 10:54:27.512265
kennypual|3000+|BANESCO|Venezuela|ONLINE_BUY|101690000000.00|LocalBitcoin|bitcoin|2021-03-11 10:54:27.512265
Anderduranv|10 000+|BANESCO|Venezuela|ONLINE_BUY|101675000000.00|LocalBitcoin|bitcoin|2021-03-11 10:54:27.512265
Mantang|20 000+|BANESCO|Venezuela|ONLINE_BUY|101611500999.00|LocalBitcoin|bitcoin|2021-03-11 10:54:27.512265
CRECELCA|3000+|BANESCO|Venezuela|ONLINE_BUY|101610000000.00|LocalBitcoin|bitcoin|2021-03-11 10:54:27.512265
ROYLEE12|3000+|PROVINCIAL|Venezuela|ONLINE_BUY|101600000000.00|LocalBitcoin|bitcoin|2021-03-11 10:54:27.512265
btcmok88|40 000+|VENEZUELA|Venezuela|ONLINE_BUY|101550000999.99|LocalBitcoin|bitcoin|2021-03-11 10:54:27.512265
Angel1288|20 000+|BOD|Carabobo, Venezuela|ONLINE_BUY|101527880361.57|LocalBitcoin|bitcoin|2021-03-11 10:54:27.512265
eligioclimich|1000+|PROVINCIAL|Venezuela|ONLINE_BUY|101520485459.63|LocalBitcoin|bitcoin|2021-03-11 10:54:27.512265
jompu|3000+|BANESCO|Caracas, Capital District, Venezuela|ONLINE_BUY|101515000000.00|LocalBitcoin|bitcoin|2021-03-11 10:54:27.512265
Mantang|20 000+|BANESCO|Venezuela|ONLINE_BUY|101511500999.00|LocalBitcoin|bitcoin|2021-03-11 10:54:27.512265
chaohong|3000+|BANESCO|Venezuela|ONLINE_BUY|101505555999.00|LocalBitcoin|bitcoin|2021-03-11 10:54:27.512265
lijianchang|15 000+|VENEZUELA|Venezuela|ONLINE_BUY|101500001000.00|LocalBitcoin|bitcoin|2021-03-11 10:54:27.512265
fengkevin|15 000+|VENEZUELA|Venezuela|ONLINE_BUY|101500000000.00|LocalBitcoin|bitcoin|2021-03-11 10:54:27.512265
mariolfp24|1000+|PROVINCIAL|Venezuela|ONLINE_BUY|101422224283.63|LocalBitcoin|bitcoin|2021-03-11 10:54:27.512265
Mantang|20 000+|MERCANTIL|Venezuela|ONLINE_BUY|101411500999.00|LocalBitcoin|bitcoin|2021-03-11 10:54:27.512265
panchofranco1|50 000+|MERCANTIL|Coro 4101, Falcón, Venezuela|ONLINE_BUY|101400000500.00|LocalBitcoin|bitcoin|2021-03-11 10:54:27.512265
Jesusnd|1000+|MERCANTIL|Venezuela|ONLINE_BUY|101400000000.00|LocalBitcoin|bitcoin|2021-03-11 10:54:27.512265
Mantang|20 000+|MERCANTIL|Venezuela|ONLINE_BUY|101311500999.00|LocalBitcoin|bitcoin|2021-03-11 10:54:27.512265
Jescarr|3000+|PROVINCIAL|Venezuela|ONLINE_BUY|101289120000.00|LocalBitcoin|bitcoin|2021-03-11 10:54:27.512265
my24|15 000+|PROVINCIAL|Venezuela|ONLINE_BUY|101260000000.00|LocalBitcoin|bitcoin|2021-03-11 10:54:27.512265
my24|15 000+|VENEZUELA|Venezuela|ONLINE_BUY|101250000000.00|LocalBitcoin|bitcoin|2021-03-11 10:54:27.512265
Flinkiflin|1000+|VENEZUELA|Caracas, Capital District, Venezuela|ONLINE_BUY|101250000000.00|LocalBitcoin|bitcoin|2021-03-11 10:54:27.512265
kamasado|3000+|PROVINCIAL|Venezuela|ONLINE_BUY|101240931604.90|LocalBitcoin|bitcoin|2021-03-11 10:54:27.512265
motoraloco|3000+|PROVINCIAL|Valencia, Carabobo, Venezuela|ONLINE_BUY|101240820240.00|LocalBitcoin|bitcoin|2021-03-11 10:54:27.512265
motoraloco|3000+|VENEZUELA|Valencia, Carabobo, Venezuela|ONLINE_BUY|101240820240.00|LocalBitcoin|bitcoin|2021-03-11 10:54:27.512265
josenoguera|20 000+|PROVINCIAL|Caracas, Capital District, Venezuela|ONLINE_BUY|101239000000.00|LocalBitcoin|bitcoin|2021-03-11 10:54:27.512265
ROYLEE12|3000+|BANESCO|Venezuela|ONLINE_BUY|101100000000.00|LocalBitcoin|bitcoin|2021-03-11 10:54:27.512265
Jesusnd|1000+|PROVINCIAL|Venezuela|ONLINE_BUY|101100000000.00|LocalBitcoin|bitcoin|2021-03-11 10:54:27.512265
Bujj|10 000+|BANESCO|Caracas, Capital District, Venezuela|ONLINE_BUY|101010000000.00|LocalBitcoin|bitcoin|2021-03-11 10:54:27.512265
lero06|3000+|MERCANTIL|Venezuela|ONLINE_BUY|101010000000.00|LocalBitcoin|bitcoin|2021-03-11 10:54:27.512265
tradecashvzla|3000+|BANESCO|Venezuela|ONLINE_BUY|101001000000.00|LocalBitcoin|bitcoin|2021-03-11 10:54:27.512265
LuisLopez10|15 000+|BANESCO|Venezuela|ONLINE_BUY|101000000000.00|LocalBitcoin|bitcoin|2021-03-11 10:54:27.512265
dluisdani|100+|MERCANTIL|Bolívar, Venezuela|ONLINE_BUY|101000000000.00|LocalBitcoin|bitcoin|2021-03-11 10:54:27.512265
JR17|3000+|BANESCO|Venezuela|ONLINE_BUY|100957000000.00|LocalBitcoin|bitcoin|2021-03-11 10:54:27.512265
patriciaVivas|10 000+|BANESCO|Venezuela|ONLINE_BUY|100955500000.00|LocalBitcoin|bitcoin|2021-03-11 10:54:27.512265
hectorin82|1000+|BOD|Caracas, Capital District, Venezuela|ONLINE_BUY|100930000000.00|LocalBitcoin|bitcoin|2021-03-11 10:54:27.512265
josenoguera|20 000+|PROVINCIAL|Venezuela|ONLINE_BUY|100910100000.00|LocalBitcoin|bitcoin|2021-03-11 10:54:27.512265
celc91|10 000+|VENEZUELA|Venezuela|ONLINE_BUY|100910000000.00|LocalBitcoin|bitcoin|2021-03-11 10:54:27.512265
celc91|10 000+|PROVINCIAL|Venezuela|ONLINE_BUY|100910000000.00|LocalBitcoin|bitcoin|2021-03-11 10:54:27.512265
kross000|50 000+|MERCANTIL|Porlamar, Nueva Esparta, Venezuela|ONLINE_BUY|100905999999.99|LocalBitcoin|bitcoin|2021-03-11 10:54:27.512265
panchofranco1|50 000+|MERCANTIL|Coro 4101, Falcón, Venezuela|ONLINE_BUY|100905000000.00|LocalBitcoin|bitcoin|2021-03-11 10:54:27.512265
prjosuearevalo|1000+|MERCANTIL|Venezuela|ONLINE_BUY|100905000000.00|LocalBitcoin|bitcoin|2021-03-11 10:54:27.512265
Rafaelsegundo2020|3000+|MERCANTIL|Zulia, Venezuela|ONLINE_BUY|100900900000.00|LocalBitcoin|bitcoin|2021-03-11 10:54:27.512265
JeanPacheco|30 000+|MERCANTIL|Venezuela|ONLINE_BUY|100900000000.00|LocalBitcoin|bitcoin|2021-03-11 10:54:27.512265
robertmartinez1006|3000+|VENEZUELA|Venezuela|ONLINE_BUY|100900000000.00|LocalBitcoin|bitcoin|2021-03-11 10:54:27.512265
Goinver|3000+|PROVINCIAL|Valencia 2001, Carabobo, Venezuela|ONLINE_BUY|100900000000.00|LocalBitcoin|bitcoin|2021-03-11 10:54:27.512265
nefer15|1000+|VENEZUELA|Venezuela|ONLINE_BUY|100900000000.00|LocalBitcoin|bitcoin|2021-03-11 10:54:27.512265
ericarueda|15 000+|BANESCO|Venezuela|ONLINE_BUY|100858000000.00|LocalBitcoin|bitcoin|2021-03-11 10:54:27.512265
Rafaelsegundo2020|3000+|BOD|Zulia, Venezuela|ONLINE_BUY|100852944000.00|LocalBitcoin|bitcoin|2021-03-11 10:54:27.512265
sembtcven|15 000+|VENEZUELA|Venezuela|ONLINE_BUY|100806000003.00|LocalBitcoin|bitcoin|2021-03-11 10:54:27.512265
kross000|50 000+|VENEZUELA|Porlamar, Nueva Esparta, Venezuela|ONLINE_BUY|100800999999.99|LocalBitcoin|bitcoin|2021-03-11 10:54:27.512265
Goinver|3000+|VENEZUELA|Valencia 2001, Carabobo, Venezuela|ONLINE_BUY|100800200500.00|LocalBitcoin|bitcoin|2021-03-11 10:54:27.512265
liucifer|10 000+|banesc ACTIVO|Caracas, Capital District, Venezuela|ONLINE_BUY|100790000000.00|LocalBitcoin|bitcoin|2021-03-11 10:54:27.512265
jeanthony6|15 000+|BOD|Venezuela|ONLINE_BUY|100775000999.00|LocalBitcoin|bitcoin|2021-03-11 10:54:27.512265
jose1168|3000+|BOD|Venezuela|ONLINE_BUY|100773226365.82|LocalBitcoin|bitcoin|2021-03-11 10:54:27.512265
panchofranco1|50 000+|MERCANTIL|Coro 4101, Falcón, Venezuela|ONLINE_BUY|100720000500.00|LocalBitcoin|bitcoin|2021-03-11 10:54:27.512265
HUGORAFA|3000+|VENEZUELA|Maturin 6201, Monagas, Venezuela|ONLINE_BUY|100568142394.92|LocalBitcoin|bitcoin|2021-03-11 10:54:27.512265
cramirezpernia|10 000+|PROVINCIAL|Venezuela|ONLINE_BUY|100426808700.00|LocalBitcoin|bitcoin|2021-03-11 10:54:27.512265
Makosrafa|500+|MERCANTIL|Venezuela|ONLINE_BUY|100400000000.00|LocalBitcoin|bitcoin|2021-03-11 10:54:27.512265
tanglin80|10 000+|BANESCO|Maracaibo, Zulia, Venezuela|ONLINE_BUY|100346221169.35|LocalBitcoin|bitcoin|2021-03-11 10:54:27.512265
MrSamta|1000+|PROVINCIAL|Venezuela|ONLINE_BUY|100346221169.35|LocalBitcoin|bitcoin|2021-03-11 10:54:27.512265
vengamers|3000+|BANESCO|Venezuela|ONLINE_BUY|100268500000.00|LocalBitcoin|bitcoin|2021-03-11 10:54:27.512265
vengamers|3000+|VENEZUELA|Venezuela|ONLINE_BUY|100268500000.00|LocalBitcoin|bitcoin|2021-03-11 10:54:27.512265
javargas24|30 000+|BOD|Venezuela|ONLINE_BUY|100200000000.00|LocalBitcoin|bitcoin|2021-03-11 10:54:27.512265
andres_87|10 000+|MERCANTIL|Venezuela|ONLINE_BUY|100112100000.00|LocalBitcoin|bitcoin|2021-03-11 10:54:27.512265
camiloernesto|3000+|VENEZUELA|Caracas, Capital District, Venezuela|ONLINE_BUY|100080000000.00|LocalBitcoin|bitcoin|2021-03-11 10:54:27.512265
tekasito|20 000+|BANESCO|Lara, Venezuela|ONLINE_BUY|100025967272.00|LocalBitcoin|bitcoin|2021-03-11 10:54:27.512265
carluchinl|1000+|BANESCO|Venezuela|ONLINE_BUY|100025967272.00|LocalBitcoin|bitcoin|2021-03-11 10:54:27.512265
andres_87|10 000+|MERCANTIL|Venezuela|ONLINE_BUY|100019105800.00|LocalBitcoin|bitcoin|2021-03-11 10:54:27.512265
andres_87|10 000+|VENEZUELA|Venezuela|ONLINE_BUY|100008000000.00|LocalBitcoin|bitcoin|2021-03-11 10:54:27.512265
Robinbert|3000+|PROVINCIAL|Lara, Venezuela|ONLINE_BUY|100005000000.00|LocalBitcoin|bitcoin|2021-03-11 10:54:27.512265
camiloernesto|3000+|VENEZUELA|Caracas, Capital District, Venezuela|ONLINE_BUY|100000000010.00|LocalBitcoin|bitcoin|2021-03-11 10:54:27.512265
Sneiderpert2|1000+|BOD|Venezuela|ONLINE_BUY|100000000000.00|LocalBitcoin|bitcoin|2021-03-11 10:54:27.512265
leoprez|15 000+|BANESCO|Caracas, Capital District, Venezuela|ONLINE_BUY|99822008000.00|LocalBitcoin|bitcoin|2021-03-11 10:54:27.512265
yusseff|15 000+|VENEZUELA|Venezuela|ONLINE_BUY|99800000000.00|LocalBitcoin|bitcoin|2021-03-11 10:54:27.512265
leoprez|15 000+|PROVINCIAL|Caracas, Capital District, Venezuela|ONLINE_BUY|99777008000.00|LocalBitcoin|bitcoin|2021-03-11 10:54:27.512265
PEIPOBITCOIN|3000+|BANESCO|Venezuela|ONLINE_SELL|130000000000.00|LocalBitcoin|bitcoin|2021-03-11 10:55:00.729164
PEIPOBITCOIN|3000+|MERCANTIL|Venezuela|ONLINE_SELL|130000000000.00|LocalBitcoin|bitcoin|2021-03-11 10:55:00.729164
CarlosASC|500+|PROVINCIAL|Barinas 5201, Barinas, Venezuela|ONLINE_SELL|130236584921.92|LocalBitcoin|bitcoin|2021-03-11 10:55:00.729164
Oscarmorales0|100+|BANESCO|Venezuela|ONLINE_SELL|131304097913.09|LocalBitcoin|bitcoin|2021-03-11 10:55:00.729164
fdp2018|1000+|MERCANTIL|Venezuela|ONLINE_SELL|134506636886.58|LocalBitcoin|bitcoin|2021-03-11 10:55:00.729164
noelcumana|3000+|VENEZUELA|Venezuela|ONLINE_SELL|134506636886.58|LocalBitcoin|bitcoin|2021-03-11 10:55:00.729164
BITVEN2018|3000+|BVC|Caracas, Capital District, Venezuela|ONLINE_SELL|135000000000.00|LocalBitcoin|bitcoin|2021-03-11 10:55:00.729164
rodrigjc|3000+|VENEZUELA|Venezuela|ONLINE_SELL|135000000000.00|LocalBitcoin|bitcoin|2021-03-11 10:55:00.729164
whernandez|3000+|BANESCO|Venezuela|ONLINE_SELL|135854881088.00|LocalBitcoin|bitcoin|2021-03-11 10:55:00.729164
CarlosASC|500+|PROVINCIAL|Barinas 5201, Barinas, Venezuela|ONLINE_SELL|144114253807.04|LocalBitcoin|bitcoin|2021-03-11 10:55:00.729164
CarlosASC|500+|PROVINCIAL|Barinas 5201, Barinas, Venezuela|ONLINE_SELL|149451818762.86|LocalBitcoin|bitcoin|2021-03-11 10:55:00.729164
PEIPOBITCOIN|3000+|BNC|Venezuela|ONLINE_SELL|150000000000.00|LocalBitcoin|bitcoin|2021-03-11 10:55:00.729164
PEIPOBITCOIN|3000+|BOD|Venezuela|ONLINE_SELL|150000000000.00|LocalBitcoin|bitcoin|2021-03-11 10:55:00.729164
PEIPOBITCOIN|3000+|BVC|Venezuela|ONLINE_SELL|150000000000.00|LocalBitcoin|bitcoin|2021-03-11 10:55:00.729164
BITVEN2018|3000+|♛♚♝♞♜♟BANCAMIGA JURÍDICA ♜♞♝♚♛|Caracas, Capital District, Venezuela|ONLINE_SELL|150000300000.00|LocalBitcoin|bitcoin|2021-03-11 10:55:00.729164
Umbrellacorp28|3000+|PAGOMOVIL|Caracas, Capital District, Venezuela|ONLINE_SELL|154789383718.68|LocalBitcoin|bitcoin|2021-03-11 10:55:00.729164
Haleyariza|12|BANESCO|Venezuela|ONLINE_SELL|154789383718.68|LocalBitcoin|bitcoin|2021-03-11 10:55:00.729164
rodrigjc|3000+|PAGOMOVIL|Valencia, Carabobo, Venezuela|ONLINE_SELL|160000000000.00|LocalBitcoin|bitcoin|2021-03-11 10:55:00.729164
Umbrellacorp28|3000+|PAGOMOVIL|Caracas, Capital District, Venezuela|ONLINE_SELL|170802078586.13|LocalBitcoin|bitcoin|2021-03-11 10:55:00.729164
Haleyariza|12|BANESCO|Venezuela|ONLINE_SELL|170802078586.13|LocalBitcoin|bitcoin|2021-03-11 10:55:00.729164
FORTALEZA18|15 000+|MERCANTIL|Venezuela|ONLINE_SELL|204000000000.00|LocalBitcoin|bitcoin|2021-03-11 10:55:00.729164
FORTALEZA18|15 000+|BANESCO|Venezuela|ONLINE_SELL|205000000000.00|LocalBitcoin|bitcoin|2021-03-11 10:55:00.729164
FORTALEZA18|15 000+|PROVINCIAL|Venezuela|ONLINE_SELL|206000000000.00|LocalBitcoin|bitcoin|2021-03-11 10:55:00.729164
FORTALEZA18|15 000+|BVC|Venezuela|ONLINE_SELL|207000000000.00|LocalBitcoin|bitcoin|2021-03-11 10:55:00.729164
FORTALEZA18|15 000+|BOD|Venezuela|ONLINE_SELL|208000000000.00|LocalBitcoin|bitcoin|2021-03-11 10:55:00.729164
FORTALEZA18|15 000+|BNC|Venezuela|ONLINE_SELL|209000000000.00|LocalBitcoin|bitcoin|2021-03-11 10:55:00.729164
FORTALEZA18|15 000+|BANCARIBE|Venezuela|ONLINE_SELL|210000000000.00|LocalBitcoin|bitcoin|2021-03-11 10:55:00.729164
FORTALEZA18|15 000+|▄ █ ▌BANCAMIGA ▌█ ▄ 5 BTC DISPONIBLES|Venezuela|ONLINE_SELL|211000000000.00|LocalBitcoin|bitcoin|2021-03-11 10:55:00.729164
alfredo_lozada|1000+|PAGOMOVIL|Venezuela|ONLINE_SELL|235726601282.37|LocalBitcoin|bitcoin|2021-03-11 10:55:00.729164
Umbrellacorp28|3000+|PAGOMOVIL|Caracas, Capital District, Venezuela|ONLINE_SELL|266878247790.82|LocalBitcoin|bitcoin|2021-03-11 10:55:00.729164
Sr_vladk|30+|VENEZUELA|Venezuela|ONLINE_SELL|115291403045.64|LocalBitcoin|bitcoin|2021-03-11 10:55:00.729164
Sr_vladk|30+|VENEZUELA|Venezuela|ONLINE_SELL|122763993983.78|LocalBitcoin|bitcoin|2021-03-11 10:55:00.729164
andres0823|3000+|VENEZUELA|Venezuela|ONLINE_SELL|102499000000.00|LocalBitcoin|bitcoin|2021-03-11 10:55:00.729164
mundoglobal|1000+|MERCANTIL|Venezuela|ONLINE_SELL|102740246424.11|LocalBitcoin|bitcoin|2021-03-11 10:55:00.729164
argenisrgp|30+|VENEZUELA|Venezuela|ONLINE_SELL|102995766207.96|LocalBitcoin|bitcoin|2021-03-11 10:55:00.729164
jag7583|3000+|VENEZUELA|Merida, Mérida, Venezuela|ONLINE_SELL|103000000000.00|LocalBitcoin|bitcoin|2021-03-11 10:55:00.729164
ManuelMarinR|1000+|MERCANTIL|Maturin 6201, Monagas, Venezuela|ONLINE_SELL|103000000000.00|LocalBitcoin|bitcoin|2021-03-11 10:55:00.729164
gabojcv|100+|BOD|Venezuela|ONLINE_SELL|103090000000.00|LocalBitcoin|bitcoin|2021-03-11 10:55:00.729164
Mauro03|1000+|VENEZUELA|Venezuela|ONLINE_SELL|103100000000.00|LocalBitcoin|bitcoin|2021-03-11 10:55:00.729164
Mauro03|1000+|MERCANTIL|Venezuela|ONLINE_SELL|103100000000.00|LocalBitcoin|bitcoin|2021-03-11 10:55:00.729164
cyadvans|1000+|PROVINCIAL|Venezuela|ONLINE_SELL|103300000000.00|LocalBitcoin|bitcoin|2021-03-11 10:55:00.729164
therick|10 000+|VENEZUELA|Venezuela|ONLINE_SELL|103370700700.00|LocalBitcoin|bitcoin|2021-03-11 10:55:00.729164
victorup8|10 000+|PROVINCIAL|Caracas, Capital District, Venezuela|ONLINE_SELL|103400000000.00|LocalBitcoin|bitcoin|2021-03-11 10:55:00.729164
JhonathanPastrana|3000+|BANESCO|Puerto La Cruz, Anzoategui, Venezuela|ONLINE_SELL|103500000000.00|LocalBitcoin|bitcoin|2021-03-11 10:55:00.729164
Poleman1988|1000+|BANESCO|Venezuela|ONLINE_SELL|103770949477.57|LocalBitcoin|bitcoin|2021-03-11 10:55:00.729164
therick|10 000+|BANESCO|Venezuela|ONLINE_SELL|103870700700.00|LocalBitcoin|bitcoin|2021-03-11 10:55:00.729164
oscr1829|3000+|PROVINCIAL|Venezuela|ONLINE_SELL|103925000000.00|LocalBitcoin|bitcoin|2021-03-11 10:55:00.729164
3scalant3|3000+|MERCANTIL|Caracas, Capital District, Venezuela|ONLINE_SELL|104000000000.00|LocalBitcoin|bitcoin|2021-03-11 10:55:00.729164
Angelchira|1000+|BANESCO|United Kingdom|ONLINE_SELL|104000000000.02|LocalBitcoin|bitcoin|2021-03-11 10:55:00.729164
Angelchira|1000+|MERCANTIL|United Kingdom|ONLINE_SELL|104000000000.02|LocalBitcoin|bitcoin|2021-03-11 10:55:00.729164
CarlosASC|500+|PROVINCIAL|Barinas 5201, Barinas, Venezuela|ONLINE_SELL|104017845343.37|LocalBitcoin|bitcoin|2021-03-11 10:55:00.729164
valentina2002|100+|VENEZ-MERCA-BBVA máx 30000000|Puerto La Cruz, Anzoategui, Venezuela|ONLINE_SELL|104082516638.42|LocalBitcoin|bitcoin|2021-03-11 10:55:00.729164
