username|trade_count|bank_name|location_string|trade_type|temp_price|source|coin|Timestamp
yumayuza|1000+|MERCANTIL|Valencia 2001, Carabobo, Venezuela|ONLINE_BUY|108314000000.00|LocalBitcoin|bitcoin|2021-03-11 11:04:18.434063
louraylin|1000+|VENEZUELA|Venezuela|ONLINE_BUY|105683786125.17|LocalBitcoin|bitcoin|2021-03-11 11:04:18.434063
Josephnjeru|3000+||Venezuela|ONLINE_BUY|105630410475.61|LocalBitcoin|bitcoin|2021-03-11 11:04:18.434063
gabostark1|10 000+|BOD|Venezuela|ONLINE_BUY|103000100000.00|LocalBitcoin|bitcoin|2021-03-11 11:04:18.434063
btcmok88|40 000+|BANESCO|Venezuela|ONLINE_BUY|102800000999.99|LocalBitcoin|bitcoin|2021-03-11 11:04:18.434063
lijianchang|15 000+|BANESCO|Venezuela|ONLINE_BUY|102800001000.00|LocalBitcoin|bitcoin|2021-03-11 11:04:18.434063
BtcGoldMaster|10 000+|BANESCO|Venezuela|ONLINE_BUY|102680000000.00|LocalBitcoin|bitcoin|2021-03-11 11:04:18.434063
Mantang|20 000+|PROVINCIAL|Venezuela|ONLINE_BUY|102411000999.00|LocalBitcoin|bitcoin|2021-03-11 11:04:18.434063
lijianchang|15 000+|PROVINCIAL|Venezuela|ONLINE_BUY|102400001000.00|LocalBitcoin|bitcoin|2021-03-11 11:04:18.434063
chaohong|3000+|BANESCO|Venezuela|ONLINE_BUY|102200555999.00|LocalBitcoin|bitcoin|2021-03-11 11:04:18.434063
btcmok88|40 000+|MERCANTIL|Venezuela|ONLINE_BUY|102200000999.99|LocalBitcoin|bitcoin|2021-03-11 11:04:18.434063
marialeist|20 000+|BANESCO|Venezuela|ONLINE_BUY|102200000000.00|LocalBitcoin|bitcoin|2021-03-11 11:04:18.434063
edu0406|3000+|MERCANTIL|Venezuela|ONLINE_BUY|102200000000.00|LocalBitcoin|bitcoin|2021-03-11 11:04:18.434063
Yannel2008|20 000+|BANESCO|Venezuela|ONLINE_BUY|102110000000.00|LocalBitcoin|bitcoin|2021-03-11 11:04:18.434063
Bitcoins.casadecambio|3000+|BANESCO|Caracas, Capital District, Venezuela|ONLINE_BUY|102100000000.00|LocalBitcoin|bitcoin|2021-03-11 11:04:18.434063
Mantang|20 000+|BANESCO|Venezuela|ONLINE_BUY|101911588999.00|LocalBitcoin|bitcoin|2021-03-11 11:04:18.434063
Mantang|20 000+|BANESCO|Venezuela|ONLINE_BUY|101811366999.00|LocalBitcoin|bitcoin|2021-03-11 11:04:18.434063
kamasado|3000+|PROVINCIAL|Venezuela|ONLINE_BUY|101800091620.00|LocalBitcoin|bitcoin|2021-03-11 11:04:18.434063
btcmok88|40 000+|PROVINCIAL|Venezuela|ONLINE_BUY|101800000999.99|LocalBitcoin|bitcoin|2021-03-11 11:04:18.434063
Jesusnd|1000+|PROVINCIAL|Venezuela|ONLINE_BUY|101800000000.00|LocalBitcoin|bitcoin|2021-03-11 11:04:18.434063
BtcGoldMaster|10 000+|BANESCO|Venezuela|ONLINE_BUY|101780000000.00|LocalBitcoin|bitcoin|2021-03-11 11:04:18.434063
lijianchang|15 000+|VENEZUELA|Venezuela|ONLINE_BUY|101750001000.00|LocalBitcoin|bitcoin|2021-03-11 11:04:18.434063
Mantang|20 000+|PROVINCIAL|Venezuela|ONLINE_BUY|101711588999.00|LocalBitcoin|bitcoin|2021-03-11 11:04:18.434063
atimuziotti|30 000+|BANESCO|Venezuela|ONLINE_BUY|101709000000.00|LocalBitcoin|bitcoin|2021-03-11 11:04:18.434063
pejagobla|40 000+|BANESCO|Venezuela|ONLINE_BUY|101708000000.00|LocalBitcoin|bitcoin|2021-03-11 11:04:18.434063
chaohong|3000+|BANESCO|Venezuela|ONLINE_BUY|101705555999.00|LocalBitcoin|bitcoin|2021-03-11 11:04:18.434063
davidfilms|3000+|MERCANTIL|Venezuela|ONLINE_BUY|101700000000.00|LocalBitcoin|bitcoin|2021-03-11 11:04:18.434063
kennypual|3000+|BANESCO|Venezuela|ONLINE_BUY|101690000000.00|LocalBitcoin|bitcoin|2021-03-11 11:04:18.434063
Anderduranv|10 000+|BANESCO|Venezuela|ONLINE_BUY|101675000000.00|LocalBitcoin|bitcoin|2021-03-11 11:04:18.434063
eligioclimich|1000+|PROVINCIAL|Venezuela|ONLINE_BUY|101670229951.99|LocalBitcoin|bitcoin|2021-03-11 11:04:18.434063
my24|15 000+|VENEZUELA|Venezuela|ONLINE_BUY|101650000000.00|LocalBitcoin|bitcoin|2021-03-11 11:04:18.434063
yulver|10 000+|VENEZUELA|Venezuela|ONLINE_BUY|101625000000.00|LocalBitcoin|bitcoin|2021-03-11 11:04:18.434063
Mantang|20 000+|BANESCO|Venezuela|ONLINE_BUY|101611500999.00|LocalBitcoin|bitcoin|2021-03-11 11:04:18.434063
ROYLEE12|3000+|PROVINCIAL|Venezuela|ONLINE_BUY|101600000000.00|LocalBitcoin|bitcoin|2021-03-11 11:04:18.434063
MrSamta|1000+|PROVINCIAL|Venezuela|ONLINE_BUY|101563321192.84|LocalBitcoin|bitcoin|2021-03-11 11:04:18.434063
mariolfp24|1000+|PROVINCIAL|Venezuela|ONLINE_BUY|101563321192.84|LocalBitcoin|bitcoin|2021-03-11 11:04:18.434063
btcmok88|40 000+|VENEZUELA|Venezuela|ONLINE_BUY|101550000999.99|LocalBitcoin|bitcoin|2021-03-11 11:04:18.434063
Angel1288|20 000+|BOD|Carabobo, Venezuela|ONLINE_BUY|101531248565.09|LocalBitcoin|bitcoin|2021-03-11 11:04:18.434063
tiosimon|15 000+|BOD|Caracas, Capital District, Venezuela|ONLINE_BUY|101520000000.00|LocalBitcoin|bitcoin|2021-03-11 11:04:18.434063
jompu|3000+|BANESCO|Caracas, Capital District, Venezuela|ONLINE_BUY|101515000000.00|LocalBitcoin|bitcoin|2021-03-11 11:04:18.434063
Mantang|20 000+|BANESCO|Venezuela|ONLINE_BUY|101511500999.00|LocalBitcoin|bitcoin|2021-03-11 11:04:18.434063
fengkevin|15 000+|VENEZUELA|Venezuela|ONLINE_BUY|101500000000.00|LocalBitcoin|bitcoin|2021-03-11 11:04:18.434063
davidzerpav|3000+|MERCANTIL|Lecheria, Anzoategui, Venezuela|ONLINE_BUY|101500000000.00|LocalBitcoin|bitcoin|2021-03-11 11:04:18.434063
Mantang|20 000+|MERCANTIL|Venezuela|ONLINE_BUY|101411500999.00|LocalBitcoin|bitcoin|2021-03-11 11:04:18.434063
panchofranco1|50 000+|MERCANTIL|Coro 4101, Falcón, Venezuela|ONLINE_BUY|101400000500.00|LocalBitcoin|bitcoin|2021-03-11 11:04:18.434063
Jesusnd|1000+|MERCANTIL|Venezuela|ONLINE_BUY|101400000000.00|LocalBitcoin|bitcoin|2021-03-11 11:04:18.434063
Flinkiflin|1000+|VENEZUELA|Caracas, Capital District, Venezuela|ONLINE_BUY|101350000000.00|LocalBitcoin|bitcoin|2021-03-11 11:04:18.434063
jose1168|3000+|BOD|Venezuela|ONLINE_BUY|101349503674.53|LocalBitcoin|bitcoin|2021-03-11 11:04:18.434063
Mantang|20 000+|MERCANTIL|Venezuela|ONLINE_BUY|101311500999.00|LocalBitcoin|bitcoin|2021-03-11 11:04:18.434063
my24|15 000+|PROVINCIAL|Venezuela|ONLINE_BUY|101260000000.00|LocalBitcoin|bitcoin|2021-03-11 11:04:18.434063
Bujj|10 000+|BANESCO|Caracas, Capital District, Venezuela|ONLINE_BUY|101260000000.00|LocalBitcoin|bitcoin|2021-03-11 11:04:18.434063
tradecashvzla|3000+|BANESCO|Venezuela|ONLINE_BUY|101251000000.00|LocalBitcoin|bitcoin|2021-03-11 11:04:18.434063
LuisLopez10|15 000+|BANESCO|Venezuela|ONLINE_BUY|101250000000.00|LocalBitcoin|bitcoin|2021-03-11 11:04:18.434063
josenoguera|20 000+|PROVINCIAL|Caracas, Capital District, Venezuela|ONLINE_BUY|101239000000.00|LocalBitcoin|bitcoin|2021-03-11 11:04:18.434063
Jescarr|3000+|PROVINCIAL|Venezuela|ONLINE_BUY|101143160000.00|LocalBitcoin|bitcoin|2021-03-11 11:04:18.434063
gdhfis|3000+|PROVINCIAL|Venezuela|ONLINE_BUY|101131985806.89|LocalBitcoin|bitcoin|2021-03-11 11:04:18.434063
ROYLEE12|3000+|BANESCO|Venezuela|ONLINE_BUY|101100000000.00|LocalBitcoin|bitcoin|2021-03-11 11:04:18.434063
lero06|3000+|MERCANTIL|Venezuela|ONLINE_BUY|101010000000.00|LocalBitcoin|bitcoin|2021-03-11 11:04:18.434063
kross000|50 000+|MERCANTIL|Porlamar, Nueva Esparta, Venezuela|ONLINE_BUY|101005999999.99|LocalBitcoin|bitcoin|2021-03-11 11:04:18.434063
dluisdani|100+|MERCANTIL|Bolívar, Venezuela|ONLINE_BUY|101000000000.00|LocalBitcoin|bitcoin|2021-03-11 11:04:18.434063
Rafaelsegundo2020|3000+|MERCANTIL|Zulia, Venezuela|ONLINE_BUY|101000000000.00|LocalBitcoin|bitcoin|2021-03-11 11:04:18.434063
Rafaelsegundo2020|3000+|BOD|Zulia, Venezuela|ONLINE_BUY|101000000000.00|LocalBitcoin|bitcoin|2021-03-11 11:04:18.434063
dluisdani|100+|VENEZUELA|Bolívar, Venezuela|ONLINE_BUY|101000000000.00|LocalBitcoin|bitcoin|2021-03-11 11:04:18.434063
prjosuearevalo|1000+|MERCANTIL|Venezuela|ONLINE_BUY|100995000000.00|LocalBitcoin|bitcoin|2021-03-11 11:04:18.434063
JeanPacheco|30 000+|MERCANTIL|Venezuela|ONLINE_BUY|100990000000.00|LocalBitcoin|bitcoin|2021-03-11 11:04:18.434063
panchofranco1|50 000+|MERCANTIL|Coro 4101, Falcón, Venezuela|ONLINE_BUY|100990000500.00|LocalBitcoin|bitcoin|2021-03-11 11:04:18.434063
ericarueda|15 000+|BANESCO|Venezuela|ONLINE_BUY|100961000000.00|LocalBitcoin|bitcoin|2021-03-11 11:04:18.434063
amaruhern1964|10 000+|BANESCO|Venezuela|ONLINE_BUY|100960000000.00|LocalBitcoin|bitcoin|2021-03-11 11:04:18.434063
JR17|3000+|BANESCO|Venezuela|ONLINE_BUY|100959000000.00|LocalBitcoin|bitcoin|2021-03-11 11:04:18.434063
patriciaVivas|10 000+|BANESCO|Venezuela|ONLINE_BUY|100955500000.00|LocalBitcoin|bitcoin|2021-03-11 11:04:18.434063
ReinaBTC|3000+|PROVINCIAL|Caracas, Capital District, Venezuela|ONLINE_BUY|100950000000.00|LocalBitcoin|bitcoin|2021-03-11 11:04:18.434063
hectorin82|1000+|BOD|Caracas, Capital District, Venezuela|ONLINE_BUY|100930000000.00|LocalBitcoin|bitcoin|2021-03-11 11:04:18.434063
josenoguera|20 000+|PROVINCIAL|Venezuela|ONLINE_BUY|100910100000.00|LocalBitcoin|bitcoin|2021-03-11 11:04:18.434063
celc91|10 000+|PROVINCIAL|Venezuela|ONLINE_BUY|100910000000.00|LocalBitcoin|bitcoin|2021-03-11 11:04:18.434063
robertmartinez1006|3000+|VENEZUELA|Venezuela|ONLINE_BUY|100900000000.00|LocalBitcoin|bitcoin|2021-03-11 11:04:18.434063
nefer15|1000+|VENEZUELA|Venezuela|ONLINE_BUY|100900000000.00|LocalBitcoin|bitcoin|2021-03-11 11:04:18.434063
sembtcven|15 000+|VENEZUELA|Venezuela|ONLINE_BUY|100806000003.00|LocalBitcoin|bitcoin|2021-03-11 11:04:18.434063
kross000|50 000+|VENEZUELA|Porlamar, Nueva Esparta, Venezuela|ONLINE_BUY|100800999999.99|LocalBitcoin|bitcoin|2021-03-11 11:04:18.434063
jeanthony6|15 000+|BOD|Venezuela|ONLINE_BUY|100775000999.00|LocalBitcoin|bitcoin|2021-03-11 11:04:18.434063
panchofranco1|50 000+|MERCANTIL|Coro 4101, Falcón, Venezuela|ONLINE_BUY|100720000500.00|LocalBitcoin|bitcoin|2021-03-11 11:04:18.434063
fofo_113|3000+|MERCANTIL|Venezuela|ONLINE_BUY|100574940000.00|LocalBitcoin|bitcoin|2021-03-11 11:04:18.434063
HUGORAFA|3000+|VENEZUELA|Maturin 6201, Monagas, Venezuela|ONLINE_BUY|100568142394.92|LocalBitcoin|bitcoin|2021-03-11 11:04:18.434063
Makosrafa|500+|MERCANTIL|Venezuela|ONLINE_BUY|100400000000.00|LocalBitcoin|bitcoin|2021-03-11 11:04:18.434063
tanglin80|10 000+|BANESCO|Maracaibo, Zulia, Venezuela|ONLINE_BUY|100346221169.35|LocalBitcoin|bitcoin|2021-03-11 11:04:18.434063
vengamers|3000+|BANESCO|Venezuela|ONLINE_BUY|100268500000.00|LocalBitcoin|bitcoin|2021-03-11 11:04:18.434063
vengamers|3000+|VENEZUELA|Venezuela|ONLINE_BUY|100268500000.00|LocalBitcoin|bitcoin|2021-03-11 11:04:18.434063
javargas24|30 000+|BOD|Venezuela|ONLINE_BUY|100200000000.00|LocalBitcoin|bitcoin|2021-03-11 11:04:18.434063
andres_87|10 000+|MERCANTIL|Venezuela|ONLINE_BUY|100112100000.00|LocalBitcoin|bitcoin|2021-03-11 11:04:18.434063
camiloernesto|3000+|VENEZUELA|Caracas, Capital District, Venezuela|ONLINE_BUY|100080000000.00|LocalBitcoin|bitcoin|2021-03-11 11:04:18.434063
tekasito|20 000+|BANESCO|Lara, Venezuela|ONLINE_BUY|100025967272.00|LocalBitcoin|bitcoin|2021-03-11 11:04:18.434063
andres_87|10 000+|MERCANTIL|Venezuela|ONLINE_BUY|100019105800.00|LocalBitcoin|bitcoin|2021-03-11 11:04:18.434063
andres_87|10 000+|VENEZUELA|Venezuela|ONLINE_BUY|100008000000.00|LocalBitcoin|bitcoin|2021-03-11 11:04:18.434063
Robinbert|3000+|PROVINCIAL|Lara, Venezuela|ONLINE_BUY|100005000000.00|LocalBitcoin|bitcoin|2021-03-11 11:04:18.434063
camiloernesto|3000+|VENEZUELA|Caracas, Capital District, Venezuela|ONLINE_BUY|100000000010.00|LocalBitcoin|bitcoin|2021-03-11 11:04:18.434063
Sneiderpert2|1000+|BOD|Venezuela|ONLINE_BUY|100000000000.00|LocalBitcoin|bitcoin|2021-03-11 11:04:18.434063
leoprez|15 000+|BANESCO|Caracas, Capital District, Venezuela|ONLINE_BUY|99822008000.00|LocalBitcoin|bitcoin|2021-03-11 11:04:18.434063
yusseff|15 000+|VENEZUELA|Venezuela|ONLINE_BUY|99800000000.00|LocalBitcoin|bitcoin|2021-03-11 11:04:18.434063
leoprez|15 000+|PROVINCIAL|Caracas, Capital District, Venezuela|ONLINE_BUY|99777008000.00|LocalBitcoin|bitcoin|2021-03-11 11:04:18.434063
leoprez|15 000+|VENEZUELA|Caracas, Capital District, Venezuela|ONLINE_BUY|99754008000.00|LocalBitcoin|bitcoin|2021-03-11 11:04:18.434063
desireegfl|1000+|BANESCO|Venezuela|ONLINE_BUY|99651717017.03|LocalBitcoin|bitcoin|2021-03-11 11:04:18.434063
FORTALEZA18|15 000+|BANESCO|Venezuela|ONLINE_SELL|120400000000.00|LocalBitcoin|bitcoin|2021-03-11 11:04:51.164935
gabostark1|10 000+|BANESCO|Caracas, Capital District, Venezuela|ONLINE_SELL|120498000000.00|LocalBitcoin|bitcoin|2021-03-11 11:04:51.164935
nozs34|100+|MERCANTIL|Puerto Ordaz, Guayana City 8050, Bolívar, Venezuela|ONLINE_SELL|120639066779.47|LocalBitcoin|bitcoin|2021-03-11 11:04:51.164935
gabostark1|10 000+|VENEZUELA|Venezuela|ONLINE_SELL|120990000000.00|LocalBitcoin|bitcoin|2021-03-11 11:04:51.164935
ccontrerasm118|3|BANESCO|Venezuela|ONLINE_SELL|121706669140.35|LocalBitcoin|bitcoin|2021-03-11 11:04:51.164935
BITVEN2018|3000+|MERCANTIL|Caracas, Capital District, Venezuela|ONLINE_SELL|122000000010.00|LocalBitcoin|bitcoin|2021-03-11 11:04:51.164935
miguel76|10 000+|TESORO|Caracas, Capital District, Venezuela|ONLINE_SELL|121999990000.00|LocalBitcoin|bitcoin|2021-03-11 11:04:51.164935
BITVEN2018|3000+|BANESCO|Caracas, Capital District, Venezuela|ONLINE_SELL|123000000000.00|LocalBitcoin|bitcoin|2021-03-11 11:04:51.164935
gabostark1|10 000+|BICENTENARIO|Venezuela|ONLINE_SELL|125900000000.00|LocalBitcoin|bitcoin|2021-03-11 11:04:51.164935
RalphMarket|70+|MERCANTIL|Venezuela|ONLINE_SELL|127034045948.43|LocalBitcoin|bitcoin|2021-03-11 11:04:51.164935
ehr.carlos|100+|MERCANTIL|Venezuela|ONLINE_SELL|128290510980.42|LocalBitcoin|bitcoin|2021-03-11 11:04:51.164935
BITVEN2018|3000+|PROVINCIAL|Caracas, Capital District, Venezuela|ONLINE_SELL|129000000000.00|LocalBitcoin|bitcoin|2021-03-11 11:04:51.164935
BITVEN2018|3000+|BOD|Caracas, Capital District, Venezuela|ONLINE_SELL|129000000000.00|LocalBitcoin|bitcoin|2021-03-11 11:04:51.164935
gabostark1|10 000+|BANCARIBE|Venezuela|ONLINE_SELL|129898500000.00|LocalBitcoin|bitcoin|2021-03-11 11:04:51.164935
PEIPOBITCOIN|3000+|BANESCO|Venezuela|ONLINE_SELL|130000000000.00|LocalBitcoin|bitcoin|2021-03-11 11:04:51.164935
PEIPOBITCOIN|3000+|MERCANTIL|Venezuela|ONLINE_SELL|130000000000.00|LocalBitcoin|bitcoin|2021-03-11 11:04:51.164935
CarlosASC|500+|PROVINCIAL|Barinas 5201, Barinas, Venezuela|ONLINE_SELL|130236584921.92|LocalBitcoin|bitcoin|2021-03-11 11:04:51.164935
Oscarmorales0|100+|BANESCO|Venezuela|ONLINE_SELL|131304097913.09|LocalBitcoin|bitcoin|2021-03-11 11:04:51.164935
fdp2018|1000+|MERCANTIL|Venezuela|ONLINE_SELL|134506636886.58|LocalBitcoin|bitcoin|2021-03-11 11:04:51.164935
noelcumana|3000+|VENEZUELA|Venezuela|ONLINE_SELL|134506636886.58|LocalBitcoin|bitcoin|2021-03-11 11:04:51.164935
BITVEN2018|3000+|BVC|Caracas, Capital District, Venezuela|ONLINE_SELL|135000000000.00|LocalBitcoin|bitcoin|2021-03-11 11:04:51.164935
rodrigjc|3000+|VENEZUELA|Venezuela|ONLINE_SELL|135000000000.00|LocalBitcoin|bitcoin|2021-03-11 11:04:51.164935
whernandez|3000+|BANESCO|Venezuela|ONLINE_SELL|135854881088.00|LocalBitcoin|bitcoin|2021-03-11 11:04:51.164935
CarlosASC|500+|PROVINCIAL|Barinas 5201, Barinas, Venezuela|ONLINE_SELL|144114253807.04|LocalBitcoin|bitcoin|2021-03-11 11:04:51.164935
CarlosASC|500+|PROVINCIAL|Barinas 5201, Barinas, Venezuela|ONLINE_SELL|149451818762.86|LocalBitcoin|bitcoin|2021-03-11 11:04:51.164935
PEIPOBITCOIN|3000+|BNC|Venezuela|ONLINE_SELL|150000000000.00|LocalBitcoin|bitcoin|2021-03-11 11:04:51.164935
PEIPOBITCOIN|3000+|BOD|Venezuela|ONLINE_SELL|150000000000.00|LocalBitcoin|bitcoin|2021-03-11 11:04:51.164935
PEIPOBITCOIN|3000+|BVC|Venezuela|ONLINE_SELL|150000000000.00|LocalBitcoin|bitcoin|2021-03-11 11:04:51.164935
BITVEN2018|3000+|♛♚♝♞♜♟BANCAMIGA JURÍDICA ♜♞♝♚♛|Caracas, Capital District, Venezuela|ONLINE_SELL|150000300000.00|LocalBitcoin|bitcoin|2021-03-11 11:04:51.164935
Umbrellacorp28|3000+|PAGOMOVIL|Caracas, Capital District, Venezuela|ONLINE_SELL|154789383718.68|LocalBitcoin|bitcoin|2021-03-11 11:04:51.164935
Haleyariza|12|BANESCO|Venezuela|ONLINE_SELL|154789383718.68|LocalBitcoin|bitcoin|2021-03-11 11:04:51.164935
rodrigjc|3000+|PAGOMOVIL|Valencia, Carabobo, Venezuela|ONLINE_SELL|160000000000.00|LocalBitcoin|bitcoin|2021-03-11 11:04:51.164935
Umbrellacorp28|3000+|PAGOMOVIL|Caracas, Capital District, Venezuela|ONLINE_SELL|170802078586.13|LocalBitcoin|bitcoin|2021-03-11 11:04:51.164935
Haleyariza|12|BANESCO|Venezuela|ONLINE_SELL|170802078586.13|LocalBitcoin|bitcoin|2021-03-11 11:04:51.164935
FORTALEZA18|15 000+|MERCANTIL|Venezuela|ONLINE_SELL|204000000000.00|LocalBitcoin|bitcoin|2021-03-11 11:04:51.164935
FORTALEZA18|15 000+|BANESCO|Venezuela|ONLINE_SELL|205000000000.00|LocalBitcoin|bitcoin|2021-03-11 11:04:51.164935
FORTALEZA18|15 000+|PROVINCIAL|Venezuela|ONLINE_SELL|206000000000.00|LocalBitcoin|bitcoin|2021-03-11 11:04:51.164935
FORTALEZA18|15 000+|BVC|Venezuela|ONLINE_SELL|207000000000.00|LocalBitcoin|bitcoin|2021-03-11 11:04:51.164935
FORTALEZA18|15 000+|BOD|Venezuela|ONLINE_SELL|208000000000.00|LocalBitcoin|bitcoin|2021-03-11 11:04:51.164935
FORTALEZA18|15 000+|BNC|Venezuela|ONLINE_SELL|209000000000.00|LocalBitcoin|bitcoin|2021-03-11 11:04:51.164935
FORTALEZA18|15 000+|BANCARIBE|Venezuela|ONLINE_SELL|210000000000.00|LocalBitcoin|bitcoin|2021-03-11 11:04:51.164935
FORTALEZA18|15 000+|▄ █ ▌BANCAMIGA ▌█ ▄ 5 BTC DISPONIBLES|Venezuela|ONLINE_SELL|211000000000.00|LocalBitcoin|bitcoin|2021-03-11 11:04:51.164935
alfredo_lozada|1000+|PAGOMOVIL|Venezuela|ONLINE_SELL|235726601282.37|LocalBitcoin|bitcoin|2021-03-11 11:04:51.164935
Umbrellacorp28|3000+|PAGOMOVIL|Caracas, Capital District, Venezuela|ONLINE_SELL|266878247790.82|LocalBitcoin|bitcoin|2021-03-11 11:04:51.164935
Sr_vladk|30+|VENEZUELA|Venezuela|ONLINE_SELL|115291403045.64|LocalBitcoin|bitcoin|2021-03-11 11:04:51.164935
Sr_vladk|30+|VENEZUELA|Venezuela|ONLINE_SELL|122763993983.78|LocalBitcoin|bitcoin|2021-03-11 11:04:51.164935
andres0823|3000+|VENEZUELA|Venezuela|ONLINE_SELL|102499000000.00|LocalBitcoin|bitcoin|2021-03-11 11:04:51.164935
MAUROPEREZ|3000+|PAGOMOVIL|Venezuela|ONLINE_SELL|102600000000.00|LocalBitcoin|bitcoin|2021-03-11 11:04:51.164935
argenisrgp|30+|VENEZUELA|Venezuela|ONLINE_SELL|102867608054.47|LocalBitcoin|bitcoin|2021-03-11 11:04:51.164935
therick|10 000+|VENEZUELA|Venezuela|ONLINE_SELL|102870700700.00|LocalBitcoin|bitcoin|2021-03-11 11:04:51.164935
The_Realtor|3000+|PROVINCIAL|Venezuela|ONLINE_SELL|102995898565.45|LocalBitcoin|bitcoin|2021-03-11 11:04:51.164935
Joserodolfo2021|100+|PROVINCIAL|Venezuela|ONLINE_SELL|102999105828.22|LocalBitcoin|bitcoin|2021-03-11 11:04:51.164935
victorup8|10 000+|PROVINCIAL|Caracas, Capital District, Venezuela|ONLINE_SELL|103000000000.00|LocalBitcoin|bitcoin|2021-03-11 11:04:51.164935
cyadvans|1000+|PROVINCIAL|Venezuela|ONLINE_SELL|103000000000.00|LocalBitcoin|bitcoin|2021-03-11 11:04:51.164935
ManuelMarinR|1000+|MERCANTIL|Maturin 6201, Monagas, Venezuela|ONLINE_SELL|103000000000.00|LocalBitcoin|bitcoin|2021-03-11 11:04:51.164935
gabojcv|100+|BOD|Venezuela|ONLINE_SELL|103090000000.00|LocalBitcoin|bitcoin|2021-03-11 11:04:51.164935
mundoglobal|1000+|MERCANTIL|Venezuela|ONLINE_SELL|103166952580.09|LocalBitcoin|bitcoin|2021-03-11 11:04:51.164935
morfeo504|3000+|BANESCO|Venezuela|ONLINE_SELL|103427784978.10|LocalBitcoin|bitcoin|2021-03-11 11:04:51.164935
RonMotta|3000+|BANESCO|Caracas, Capital District, Venezuela|ONLINE_SELL|103499000000.00|LocalBitcoin|bitcoin|2021-03-11 11:04:51.164935
Jacquii25|3000+|MERCANTIL|Venezuela|ONLINE_SELL|103701496375.84|LocalBitcoin|bitcoin|2021-03-11 11:04:51.164935
Poleman1988|1000+|BANESCO|Venezuela|ONLINE_SELL|103770949477.57|LocalBitcoin|bitcoin|2021-03-11 11:04:51.164935
Nat.Roj18|500+|MERCANTIL|Venezuela|ONLINE_SELL|103900000000.00|LocalBitcoin|bitcoin|2021-03-11 11:04:51.164935
StephaniCuicas|1000+|BANESCO|Venezuela|ONLINE_SELL|103915313894.14|LocalBitcoin|bitcoin|2021-03-11 11:04:51.164935
